Results Table 1


Results Table 2


1,Time,Displacement,Force
"","4.2800","0.3463","0.0831"
"","4.3000","0.3481","0.0853"
"","4.3200","0.3499","0.0836"
"","4.3400","0.3517","0.0849"
"","4.3600","0.3535","0.0841"
"","4.3800","0.3552","0.0838"
"","4.4000","0.3569","0.0841"
"","4.4200","0.3584","0.0840"
"","4.4400","0.3600","0.0841"
"","4.4600","0.3615","0.0837"
"","4.4800","0.3631","0.0854"
"","4.5000","0.3647","0.0853"
"","4.5200","0.3663","0.0847"
"","4.5400","0.3679","0.0855"
"","4.5600","0.3695","0.0849"
"","4.5800","0.3711","0.0856"
"","4.6000","0.3727","0.0816"
"","4.6200","0.3743","0.0849"
"","4.6400","0.3760","0.0827"
"","4.6600","0.3778","0.0861"
"","4.6800","0.3796","0.0833"
"","4.7000","0.3814","0.0854"
"","4.7200","0.3832","0.0850"
"","4.7400","0.3850","0.0862"
"","4.7600","0.3869","0.0853"
"","4.7800","0.3886","0.0844"
"","4.8000","0.3902","0.0853"
"","4.8200","0.3918","0.0837"
"","4.8400","0.3933","0.0864"
"","4.8600","0.3949","0.0842"
"","4.8800","0.3964","0.0864"
"","4.9000","0.3980","0.0864"
"","4.9200","0.3996","0.0863"
"","4.9400","0.4012","0.0870"
"","4.9600","0.4028","0.0859"
"","4.9800","0.4044","0.0893"
"","5.0000","0.4061","0.0869"
"","5.0200","0.4077","0.0873"
"","5.0400","0.4093","0.0862"
"","5.0600","0.4110","0.0870"
"","5.0800","0.4128","0.0859"
"","5.1000","0.4147","0.0854"
"","5.1200","0.4165","0.0869"
"","5.1400","0.4183","0.0861"
"","5.1600","0.4201","0.0870"
"","5.1800","0.4219","0.0847"
"","5.2000","0.4237","0.0888"
"","5.2200","0.4253","0.0862"
"","5.2400","0.4269","0.0891"
"","5.2600","0.4285","0.0852"
"","5.2800","0.4300","0.0874"
"","5.3000","0.4315","0.0865"
"","5.3200","0.4330","0.0869"
"","5.3400","0.4345","0.0877"
"","5.3600","0.4360","0.0870"
"","5.3800","0.4376","0.0876"
"","5.4000","0.4392","0.0860"
"","5.4200","0.4407","0.0862"
"","5.4400","0.4423","0.0850"
"","5.4600","0.4440","0.0875"
"","5.4800","0.4457","0.0880"
"","5.5000","0.4475","0.0886"
"","5.5200","0.4494","0.0882"
"","5.5400","0.4512","0.0885"
"","5.5600","0.4531","0.0893"
"","5.5800","0.4550","0.0877"
"","5.6000","0.4568","0.0885"
"","5.6200","0.4586","0.0880"
"","5.6400","0.4604","0.0892"
"","5.6600","0.4620","0.0874"
"","5.6800","0.4636","0.0898"
"","5.7000","0.4652","0.0896"
"","5.7200","0.4667","0.0869"
"","5.7400","0.4683","0.0901"
"","5.7600","0.4698","0.0869"
"","5.7800","0.4713","0.0884"
"","5.8000","0.4728","0.0858"
"","5.8200","0.4743","0.0886"
"","5.8400","0.4759","0.0880"
"","5.8600","0.4774","0.0900"
"","5.8800","0.4791","0.0889"
"","5.9000","0.4808","0.0900"
"","5.9200","0.4826","0.0903"
"","5.9400","0.4846","0.0908"
"","5.9600","0.4865","0.0900"
"","5.9800","0.4884","0.0882"
"","6.0000","0.4903","0.0898"
"","6.0200","0.4920","0.0888"
"","6.0400","0.4937","0.0887"
"","6.0600","0.4952","0.0897"
"","6.0800","0.4968","0.0906"
"","6.1000","0.4983","0.0918"
"","6.1200","0.4999","0.0887"
"","6.1400","0.5015","0.0885"
"","6.1600","0.5031","0.0888"
"","6.1800","0.5047","0.0899"
"","6.2000","0.5063","0.0898"
"","6.2200","0.5079","0.0904"
"","6.2400","0.5094","0.0893"
"","6.2600","0.5111","0.0899"
"","6.2800","0.5127","0.0911"
"","6.3000","0.5144","0.0894"
"","6.3200","0.5160","0.0923"
"","6.3400","0.5177","0.0896"
"","6.3600","0.5195","0.0929"
"","6.3800","0.5212","0.0890"
"","6.4000","0.5230","0.0924"
"","6.4200","0.5249","0.0903"
"","6.4400","0.5267","0.0931"
"","6.4600","0.5285","0.0914"
"","6.4800","0.5303","0.0905"
"","6.5000","0.5319","0.0903"
"","6.5200","0.5336","0.0898"
"","6.5400","0.5352","0.0919"
"","6.5600","0.5367","0.0896"
"","6.5800","0.5382","0.0896"
"","6.6000","0.5398","0.0905"
"","6.6200","0.5414","0.0935"
"","6.6400","0.5430","0.0938"
"","6.6600","0.5446","0.0942"
"","6.6800","0.5462","0.0925"
"","6.7000","0.5479","0.0915"
"","6.7200","0.5496","0.0936"
"","6.7400","0.5515","0.0917"
"","6.7600","0.5533","0.0936"
"","6.7800","0.5551","0.0916"
"","6.8000","0.5568","0.0934"
"","6.8200","0.5584","0.0928"
"","6.8400","0.5601","0.0910"
"","6.8600","0.5617","0.0929"
"","6.8800","0.5633","0.0916"
"","6.9000","0.5649","0.0923"
"","6.9200","0.5665","0.0899"
"","6.9400","0.5681","0.0930"
"","6.9600","0.5697","0.0916"
"","6.9800","0.5713","0.0937"
"","7.0000","0.5729","0.0913"
"","7.0200","0.5746","0.0937"
"","7.0400","0.5761","0.0920"
"","7.0600","0.5777","0.0942"
"","7.0800","0.5793","0.0929"
"","7.1000","0.5810","0.0921"
"","7.1200","0.5828","0.0926"
"","7.1400","0.5846","0.0936"
"","7.1600","0.5865","0.0938"
"","7.1800","0.5883","0.0943"
"","7.2000","0.5901","0.0946"
"","7.2200","0.5920","0.0940"
"","7.2400","0.5937","0.0927"
"","7.2600","0.5954","0.0946"
"","7.2800","0.5970","0.0935"
"","7.3000","0.5985","0.0944"
"","7.3200","0.6001","0.0932"
"","7.3400","0.6016","0.0939"
"","7.3600","0.6031","0.0910"
"","7.3800","0.6046","0.0926"
"","7.4000","0.6062","0.0944"
"","7.4200","0.6078","0.0951"
"","7.4400","0.6094","0.0957"
"","7.4600","0.6110","0.0927"
"","7.4800","0.6126","0.0937"
"","7.5000","0.6142","0.0931"
"","7.5200","0.6160","0.0972"
"","7.5400","0.6178","0.0936"
"","7.5600","0.6198","0.0954"
"","7.5800","0.6217","0.0950"
"","7.6000","0.6236","0.0957"
"","7.6200","0.6255","0.0941"
"","7.6400","0.6272","0.0951"
"","7.6600","0.6289","0.0948"
"","7.6800","0.6305","0.0934"
"","7.7000","0.6321","0.0956"
"","7.7200","0.6336","0.0953"
"","7.7400","0.6351","0.0938"
"","7.7600","0.6367","0.0940"
"","7.7800","0.6382","0.0944"
"","7.8000","0.6398","0.0936"
"","7.8200","0.6413","0.0941"
"","7.8400","0.6429","0.0956"
"","7.8600","0.6444","0.0946"
"","7.8800","0.6459","0.0958"
"","7.9000","0.6474","0.0936"
"","7.9200","0.6491","0.0955"
"","7.9400","0.6508","0.0944"
"","7.9600","0.6526","0.0965"
"","7.9800","0.6545","0.0959"
"","8.0000","0.6564","0.0952"
"","8.0200","0.6582","0.0964"
"","8.0400","0.6601","0.0956"
"","8.0600","0.6619","0.0968"
"","8.0800","0.6637","0.0929"
"","8.1000","0.6654","0.0959"
"","8.1200","0.6670","0.0939"
"","8.1400","0.6686","0.0969"
"","8.1600","0.6702","0.0948"
"","8.1800","0.6717","0.0973"
"","8.2000","0.6733","0.0961"
"","8.2200","0.6748","0.0980"
"","8.2400","0.6764","0.0990"
"","8.2600","0.6780","0.0966"
"","8.2800","0.6796","0.0963"
"","8.3000","0.6811","0.0951"
"","8.3200","0.6828","0.0972"
"","8.3400","0.6845","0.0969"
"","8.3600","0.6863","0.0967"
"","8.3800","0.6880","0.0979"
"","8.4000","0.6898","0.0975"
"","8.4200","0.6916","0.0979"
"","8.4400","0.6934","0.0961"
"","8.4600","0.6952","0.0987"
"","8.4800","0.6969","0.0963"
"","8.5000","0.6985","0.0990"
"","8.5200","0.7001","0.0971"
"","8.5400","0.7017","0.0973"
"","8.5600","0.7033","0.0966"
"","8.5800","0.7049","0.0961"
"","8.6000","0.7065","0.0970"
"","8.6200","0.7081","0.0970"
"","8.6400","0.7098","0.0993"
"","8.6600","0.7114","0.0976"
"","8.6800","0.7130","0.1003"
"","8.7000","0.7145","0.0989"
"","8.7200","0.7161","0.0996"
"","8.7400","0.7177","0.0952"
"","8.7600","0.7194","0.0970"
"","8.7800","0.7211","0.0944"
"","8.8000","0.7230","0.0973"
"","8.8200","0.7248","0.0980"
"","8.8400","0.7267","0.0984"
"","8.8600","0.7284","0.0982"
"","8.8800","0.7300","0.0970"
"","8.9000","0.7317","0.0976"
"","8.9200","0.7334","0.0981"
"","8.9400","0.7351","0.0982"
"","8.9600","0.7367","0.0975"
"","8.9800","0.7383","0.1003"
"","9.0000","0.7398","0.0988"
"","9.0200","0.7414","0.0980"
"","9.0400","0.7430","0.1002"
"","9.0600","0.7446","0.0993"
"","9.0800","0.7462","0.1006"
"","9.1000","0.7478","0.0973"
"","9.1200","0.7494","0.0997"
"","9.1400","0.7510","0.0981"
"","9.1600","0.7527","0.0986"
"","9.1800","0.7545","0.0994"
"","9.2000","0.7563","0.0978"
"","9.2200","0.7582","0.0995"
"","9.2400","0.7600","0.0979"
"","9.2600","0.7618","0.1017"
"","9.2800","0.7636","0.0994"
"","9.3000","0.7652","0.1024"
"","9.3200","0.7667","0.0979"
"","9.3400","0.7682","0.1015"
"","9.3600","0.7698","0.0988"
"","9.3800","0.7713","0.1001"
"","9.4000","0.7729","0.0998"
"","9.4200","0.7745","0.1009"
"","9.4400","0.7761","0.1004"
"","9.4600","0.7777","0.1000"
"","9.4800","0.7794","0.1022"
"","9.5000","0.7810","0.0991"
"","9.5200","0.7826","0.0993"
"","9.5400","0.7842","0.0995"
"","9.5600","0.7859","0.1006"
"","9.5800","0.7877","0.1025"
"","9.6000","0.7895","0.1019"
"","9.6200","0.7914","0.1016"
"","9.6400","0.7932","0.1001"
"","9.6600","0.7950","0.1024"
"","9.6800","0.7968","0.1005"
"","9.7000","0.7986","0.1007"
"","9.7200","0.8004","0.0996"
"","9.7400","0.8021","0.1024"
"","9.7600","0.8037","0.1014"
"","9.7800","0.8052","0.0995"
"","9.8000","0.8067","0.1020"
"","9.8200","0.8082","0.0992"
"","9.8400","0.8097","0.1040"
"","9.8600","0.8112","0.0998"
"","9.8800","0.8128","0.1041"
"","9.9000","0.8144","0.0998"
"","9.9200","0.8159","0.1009"
"","9.9400","0.8174","0.1001"
"","9.9600","0.8190","0.1035"
"","9.9800","0.8207","0.1037"
"","10.0000","0.8226","0.1035"
"","10.0200","0.8245","0.1019"
"","10.0400","0.8264","0.1031"
"","10.0600","0.8282","0.1045"
"","10.0800","0.8301","0.1041"
"","10.1000","0.8319","0.1049"
"","10.1200","0.8336","0.1034"
"","10.1400","0.8353","0.1025"
"","10.1600","0.8369","0.1032"
"","10.1800","0.8385","0.1018"
"","10.2000","0.8401","0.1024"
"","10.2200","0.8416","0.1006"
"","10.2400","0.8432","0.1041"
"","10.2600","0.8448","0.1021"
"","10.2800","0.8463","0.1030"
"","10.3000","0.8478","0.1024"
"","10.3200","0.8493","0.1023"
"","10.3400","0.8508","0.1033"
"","10.3600","0.8523","0.1037"
"","10.3800","0.8539","0.1040"
"","10.4000","0.8557","0.1024"
"","10.4200","0.8575","0.1044"
"","10.4400","0.8593","0.1022"
"","10.4600","0.8611","0.1058"
"","10.4800","0.8630","0.1021"
"","10.5000","0.8648","0.1063"
"","10.5200","0.8667","0.1050"
"","10.5400","0.8686","0.1041"
"","10.5600","0.8703","0.1041"
"","10.5800","0.8720","0.1042"
"","10.6000","0.8737","0.1050"
"","10.6200","0.8753","0.1048"
"","10.6400","0.8769","0.1032"
"","10.6600","0.8784","0.1035"
"","10.6800","0.8800","0.1042"
"","10.7000","0.8815","0.1042"
"","10.7200","0.8831","0.1043"
"","10.7400","0.8847","0.1050"
"","10.7600","0.8862","0.1061"
"","10.7800","0.8877","0.1062"
"","10.8000","0.8894","0.1025"
"","10.8200","0.8911","0.1054"
"","10.8400","0.8928","0.1038"
"","10.8600","0.8947","0.1058"
"","10.8800","0.8965","0.1033"
"","10.9000","0.8983","0.1043"
"","10.9200","0.9000","0.1060"
"","10.9400","0.9017","0.1047"
"","10.9600","0.9034","0.1067"
"","10.9800","0.9050","0.1037"
"","11.0000","0.9067","0.1055"
"","11.0200","0.9083","0.1039"
"","11.0400","0.9099","0.1068"
"","11.0600","0.9115","0.1039"
"","11.0800","0.9131","0.1058"
"","11.1000","0.9147","0.1052"
"","11.1200","0.9163","0.1064"
"","11.1400","0.9180","0.1064"
"","11.1600","0.9195","0.1059"
"","11.1800","0.9212","0.1062"
"","11.2000","0.9228","0.1053"
"","11.2200","0.9245","0.1058"
"","11.2400","0.9263","0.1050"
"","11.2600","0.9281","0.1047"
"","11.2800","0.9299","0.1063"
"","11.3000","0.9316","0.1068"
"","11.3200","0.9333","0.1092"
"","11.3400","0.9351","0.1058"
"","11.3600","0.9368","0.1072"
"","11.3800","0.9385","0.1065"
"","11.4000","0.9401","0.1071"
"","11.4200","0.9418","0.1044"
"","11.4400","0.9433","0.1069"
"","11.4600","0.9449","0.1061"
"","11.4800","0.9465","0.1072"
"","11.5000","0.9480","0.1080"
"","11.5200","0.9496","0.1062"
"","11.5400","0.9512","0.1078"
"","11.5600","0.9527","0.1065"
"","11.5800","0.9544","0.1091"
"","11.6000","0.9561","0.1069"
"","11.6200","0.9579","0.1094"
"","11.6400","0.9598","0.1069"
"","11.6600","0.9617","0.1095"
"","11.6800","0.9636","0.1069"
"","11.7000","0.9655","0.1090"
"","11.7200","0.9672","0.1068"
"","11.7400","0.9689","0.1058"
"","11.7600","0.9704","0.1077"
"","11.7800","0.9720","0.1085"
"","11.8000","0.9735","0.1085"
"","11.8200","0.9750","0.1069"
"","11.8400","0.9765","0.1074"
"","11.8600","0.9780","0.1073"
"","11.8800","0.9795","0.1082"
"","11.9000","0.9811","0.1094"
"","11.9200","0.9828","0.1070"
"","11.9400","0.9844","0.1087"
"","11.9600","0.9860","0.1061"
"","11.9800","0.9875","0.1087"
"","12.0000","0.9891","0.1070"
"","12.0200","0.9909","0.1090"
"","12.0400","0.9927","0.1081"
"","12.0600","0.9945","0.1080"
"","12.0800","0.9963","0.1102"
"","12.1000","0.9981","0.1100"
"","12.1200","1.0000","0.1108"
"","12.1400","1.0019","0.1082"
"","12.1600","1.0038","0.1109"
"","12.1800","1.0055","0.1065"
"","12.2000","1.0072","0.1089"
"","12.2200","1.0087","0.1079"
"","12.2400","1.0103","0.1107"
"","12.2600","1.0118","0.1091"
"","12.2800","1.0134","0.1089"
"","12.3000","1.0149","0.1078"
"","12.3200","1.0164","0.1092"
"","12.3400","1.0179","0.1106"
"","12.3600","1.0195","0.1087"
"","12.3800","1.0211","0.1101"
"","12.4000","1.0226","0.1094"
"","12.4200","1.0242","0.1106"
"","12.4400","1.0260","0.1111"
"","12.4600","1.0278","0.1103"
"","12.4800","1.0297","0.1111"
"","12.5000","1.0317","0.1088"
"","12.5200","1.0335","0.1097"
"","12.5400","1.0353","0.1075"
"","12.5600","1.0371","0.1114"
"","12.5800","1.0388","0.1106"
"","12.6000","1.0404","0.1119"
"","12.6200","1.0420","0.1110"
"","12.6400","1.0435","0.1122"
"","12.6600","1.0450","0.1113"
"","12.6800","1.0466","0.1098"
"","12.7000","1.0482","0.1109"
"","12.7200","1.0498","0.1094"
"","12.7400","1.0514","0.1115"
"","12.7600","1.0529","0.1084"
"","12.7800","1.0545","0.1140"
"","12.8000","1.0560","0.1102"
"","12.8200","1.0576","0.1109"
"","12.8400","1.0593","0.1115"
"","12.8600","1.0611","0.1129"
"","12.8800","1.0628","0.1116"
"","12.9000","1.0645","0.1106"
"","12.9200","1.0663","0.1109"
"","12.9400","1.0681","0.1116"
"","12.9600","1.0700","0.1118"
"","12.9800","1.0718","0.1110"
"","13.0000","1.0736","0.1119"
"","13.0200","1.0754","0.1113"
"","13.0400","1.0770","0.1118"
"","13.0600","1.0787","0.1119"
"","13.0800","1.0802","0.1107"
"","13.1000","1.0818","0.1106"
"","13.1200","1.0833","0.1113"
"","13.1400","1.0848","0.1148"
"","13.1600","1.0864","0.1108"
"","13.1800","1.0879","0.1122"
"","13.2000","1.0895","0.1107"
"","13.2200","1.0911","0.1117"
"","13.2400","1.0927","0.1134"
"","13.2600","1.0944","0.1112"
"","13.2800","1.0962","0.1132"
"","13.3000","1.0981","0.1117"
"","13.3200","1.1000","0.1132"
"","13.3400","1.1018","0.1117"
"","13.3600","1.1035","0.1149"
"","13.3800","1.1052","0.1123"
"","13.4000","1.1068","0.1144"
"","13.4200","1.1084","0.1144"
"","13.4400","1.1100","0.1153"
"","13.4600","1.1116","0.1121"
"","13.4800","1.1132","0.1122"
"","13.5000","1.1148","0.1130"
"","13.5200","1.1164","0.1122"
"","13.5400","1.1180","0.1145"
"","13.5600","1.1195","0.1126"
"","13.5800","1.1211","0.1128"
"","13.6000","1.1226","0.1128"
"","13.6200","1.1242","0.1125"
"","13.6400","1.1259","0.1143"
"","13.6600","1.1276","0.1134"
"","13.6800","1.1294","0.1144"
"","13.7000","1.1312","0.1126"
"","13.7200","1.1330","0.1155"
"","13.7400","1.1348","0.1148"
"","13.7600","1.1366","0.1176"
"","13.7800","1.1384","0.1134"
"","13.8000","1.1402","0.1155"
"","13.8200","1.1420","0.1134"
"","13.8400","1.1436","0.1136"
"","13.8600","1.1452","0.1159"
"","13.8800","1.1467","0.1139"
"","13.9000","1.1482","0.1160"
"","13.9200","1.1498","0.1110"
"","13.9400","1.1513","0.1139"
"","13.9600","1.1529","0.1125"
"","13.9800","1.1545","0.1156"
"","14.0000","1.1561","0.1135"
"","14.0200","1.1577","0.1154"
"","14.0400","1.1593","0.1150"
"","14.0600","1.1610","0.1152"
"","14.0800","1.1627","0.1163"
"","14.1000","1.1645","0.1154"
"","14.1200","1.1664","0.1140"
"","14.1400","1.1682","0.1133"
"","14.1600","1.1700","0.1139"
"","14.1800","1.1718","0.1150"
"","14.2000","1.1736","0.1161"
"","14.2200","1.1753","0.1177"
"","14.2400","1.1769","0.1142"
"","14.2600","1.1784","0.1153"
"","14.2800","1.1799","0.1142"
"","14.3000","1.1815","0.1182"
"","14.3200","1.1830","0.1149"
"","14.3400","1.1846","0.1166"
"","14.3600","1.1862","0.1145"
"","14.3800","1.1877","0.1162"
"","14.4000","1.1893","0.1150"
"","14.4200","1.1909","0.1163"
"","14.4400","1.1924","0.1171"
"","14.4600","1.1940","0.1165"
"","14.4800","1.1958","0.1184"
"","14.5000","1.1976","0.1151"
"","14.5200","1.1994","0.1185"
"","14.5400","1.2013","0.1161"
"","14.5600","1.2031","0.1183"
"","14.5800","1.2049","0.1159"
"","14.6000","1.2068","0.1182"
"","14.6200","1.2086","0.1173"
"","14.6400","1.2103","0.1181"
"","14.6600","1.2119","0.1170"
"","14.6800","1.2135","0.1161"
"","14.7000","1.2150","0.1172"
"","14.7200","1.2166","0.1169"
"","14.7400","1.2182","0.1167"
"","14.7600","1.2197","0.1151"
"","14.7800","1.2213","0.1162"
"","14.8000","1.2229","0.1177"
"","14.8200","1.2245","0.1175"
"","14.8400","1.2261","0.1199"
"","14.8600","1.2276","0.1168"
"","14.8800","1.2292","0.1191"
"","14.9000","1.2310","0.1160"
"","14.9200","1.2328","0.1192"
"","14.9400","1.2347","0.1175"
"","14.9600","1.2366","0.1189"
"","14.9800","1.2384","0.1181"
"","15.0000","1.2402","0.1190"
"","15.0200","1.2420","0.1197"
"","15.0400","1.2436","0.1171"
"","15.0600","1.2452","0.1174"
"","15.0800","1.2468","0.1157"
"","15.1000","1.2483","0.1194"
"","15.1200","1.2498","0.1169"
"","15.1400","1.2514","0.1216"
"","15.1600","1.2530","0.1211"
"","15.1800","1.2545","0.1195"
"","15.2000","1.2561","0.1162"
"","15.2200","1.2577","0.1172"
"","15.2400","1.2593","0.1190"
"","15.2600","1.2610","0.1182"
"","15.2800","1.2627","0.1189"
"","15.3000","1.2645","0.1190"
"","15.3200","1.2662","0.1193"
"","15.3400","1.2679","0.1199"
"","15.3600","1.2696","0.1192"
"","15.3800","1.2713","0.1193"
"","15.4000","1.2731","0.1186"
"","15.4200","1.2749","0.1209"
"","15.4400","1.2767","0.1181"
"","15.4600","1.2785","0.1213"
