Results Table 1


Results Table 2


1,Time,Displacement,Force
"","5.5000","0.4625","0.1575"
"","5.5200","0.4642","0.1572"
"","5.5400","0.4657","0.1587"
"","5.5600","0.4673","0.1575"
"","5.5800","0.4688","0.1594"
"","5.6000","0.4704","0.1605"
"","5.6200","0.4720","0.1606"
"","5.6400","0.4735","0.1623"
"","5.6600","0.4751","0.1619"
"","5.6800","0.4766","0.1624"
"","5.7000","0.4781","0.1617"
"","5.7200","0.4797","0.1617"
"","5.7400","0.4814","0.1640"
"","5.7600","0.4832","0.1639"
"","5.7800","0.4851","0.1658"
"","5.8000","0.4870","0.1648"
"","5.8200","0.4889","0.1685"
"","5.8400","0.4907","0.1653"
"","5.8600","0.4925","0.1691"
"","5.8800","0.4942","0.1670"
"","5.9000","0.4958","0.1703"
"","5.9200","0.4974","0.1694"
"","5.9400","0.4990","0.1730"
"","5.9600","0.5006","0.1723"
"","5.9800","0.5021","0.1725"
"","6.0000","0.5037","0.1727"
"","6.0200","0.5053","0.1714"
"","6.0400","0.5070","0.1746"
"","6.0600","0.5085","0.1751"
"","6.0800","0.5101","0.1765"
"","6.1000","0.5117","0.1751"
"","6.1200","0.5133","0.1777"
"","6.1400","0.5150","0.1760"
"","6.1600","0.5167","0.1784"
"","6.1800","0.5184","0.1763"
"","6.2000","0.5200","0.1778"
"","6.2200","0.5218","0.1798"
"","6.2400","0.5236","0.1797"
"","6.2600","0.5255","0.1816"
"","6.2800","0.5273","0.1806"
"","6.3000","0.5291","0.1823"
"","6.3200","0.5309","0.1828"
"","6.3400","0.5325","0.1838"
"","6.3600","0.5341","0.1851"
"","6.3800","0.5357","0.1843"
"","6.4000","0.5373","0.1881"
"","6.4200","0.5389","0.1840"
"","6.4400","0.5404","0.1878"
"","6.4600","0.5420","0.1851"
"","6.4800","0.5437","0.1880"
"","6.5000","0.5453","0.1851"
"","6.5200","0.5468","0.1878"
"","6.5400","0.5484","0.1864"
"","6.5600","0.5502","0.1880"
"","6.5800","0.5520","0.1895"
"","6.6000","0.5538","0.1900"
"","6.6200","0.5556","0.1913"
"","6.6400","0.5574","0.1907"
"","6.6600","0.5591","0.1927"
"","6.6800","0.5607","0.1917"
"","6.7000","0.5622","0.1939"
"","6.7200","0.5638","0.1956"
"","6.7400","0.5654","0.1977"
"","6.7600","0.5669","0.1960"
"","6.7800","0.5685","0.1947"
"","6.8000","0.5701","0.1947"
"","6.8200","0.5718","0.1953"
"","6.8400","0.5734","0.1976"
"","6.8600","0.5751","0.1972"
"","6.8800","0.5767","0.1981"
"","6.9000","0.5782","0.1989"
"","6.9200","0.5799","0.1984"
"","6.9400","0.5816","0.2018"
"","6.9600","0.5834","0.1997"
"","6.9800","0.5852","0.2048"
"","7.0000","0.5870","0.2027"
"","7.0200","0.5888","0.2073"
"","7.0400","0.5906","0.2034"
"","7.0600","0.5925","0.2078"
"","7.0800","0.5944","0.2048"
"","7.1000","0.5961","0.2057"
"","7.1200","0.5977","0.2066"
"","7.1400","0.5992","0.2070"
"","7.1600","0.6007","0.2074"
"","7.1800","0.6023","0.2079"
"","7.2000","0.6038","0.2096"
"","7.2200","0.6053","0.2092"
"","7.2400","0.6069","0.2128"
"","7.2600","0.6085","0.2105"
"","7.2800","0.6101","0.2128"
"","7.3000","0.6117","0.2111"
"","7.3200","0.6132","0.2119"
"","7.3400","0.6149","0.2128"
"","7.3600","0.6166","0.2137"
"","7.3800","0.6184","0.2160"
"","7.4000","0.6203","0.2162"
"","7.4200","0.6221","0.2163"
"","7.4400","0.6240","0.2149"
"","7.4600","0.6258","0.2161"
"","7.4800","0.6276","0.2186"
"","7.5000","0.6294","0.2192"
"","7.5200","0.6311","0.2197"
"","7.5400","0.6327","0.2185"
"","7.5600","0.6342","0.2196"
"","7.5800","0.6358","0.2196"
"","7.6000","0.6373","0.2240"
"","7.6200","0.6388","0.2210"
"","7.6400","0.6403","0.2229"
"","7.6600","0.6418","0.2207"
"","7.6800","0.6434","0.2249"
"","7.7000","0.6449","0.2235"
"","7.7200","0.6465","0.2249"
"","7.7400","0.6480","0.2258"
"","7.7600","0.6497","0.2269"
"","7.7800","0.6514","0.2265"
"","7.8000","0.6531","0.2268"
"","7.8200","0.6549","0.2296"
"","7.8400","0.6568","0.2301"
"","7.8600","0.6586","0.2311"
"","7.8800","0.6606","0.2300"
"","7.9000","0.6625","0.2325"
"","7.9200","0.6643","0.2320"
"","7.9400","0.6661","0.2323"
"","7.9600","0.6678","0.2326"
"","7.9800","0.6694","0.2322"
"","8.0000","0.6709","0.2350"
"","8.0200","0.6725","0.2343"
"","8.0400","0.6740","0.2346"
"","8.0600","0.6755","0.2355"
"","8.0800","0.6770","0.2361"
"","8.1000","0.6786","0.2379"
"","8.1200","0.6802","0.2370"
"","8.1400","0.6818","0.2409"
"","8.1600","0.6835","0.2391"
"","8.1800","0.6852","0.2428"
"","8.2000","0.6869","0.2400"
"","8.2200","0.6887","0.2435"
"","8.2400","0.6904","0.2403"
"","8.2600","0.6921","0.2441"
"","8.2800","0.6939","0.2434"
"","8.3000","0.6957","0.2450"
"","8.3200","0.6975","0.2453"
"","8.3400","0.6991","0.2455"
"","8.3600","0.7008","0.2456"
"","8.3800","0.7023","0.2438"
"","8.4000","0.7039","0.2464"
"","8.4200","0.7055","0.2443"
"","8.4400","0.7071","0.2492"
"","8.4600","0.7087","0.2485"
"","8.4800","0.7103","0.2500"
"","8.5000","0.7119","0.2497"
"","8.5200","0.7135","0.2507"
"","8.5400","0.7151","0.2513"
"","8.5600","0.7167","0.2523"
"","8.5800","0.7183","0.2535"
"","8.6000","0.7200","0.2513"
"","8.6200","0.7217","0.2535"
"","8.6400","0.7235","0.2528"
"","8.6600","0.7253","0.2559"
"","8.6800","0.7271","0.2572"
"","8.7000","0.7289","0.2567"
"","8.7200","0.7306","0.2584"
"","8.7400","0.7324","0.2557"
"","8.7600","0.7341","0.2576"
"","8.7800","0.7357","0.2562"
"","8.8000","0.7373","0.2596"
"","8.8200","0.7389","0.2573"
"","8.8400","0.7405","0.2605"
"","8.8600","0.7420","0.2602"
"","8.8800","0.7436","0.2632"
"","8.9000","0.7452","0.2637"
"","8.9200","0.7467","0.2622"
"","8.9400","0.7484","0.2628"
"","8.9600","0.7500","0.2624"
"","8.9800","0.7516","0.2674"
"","9.0000","0.7533","0.2670"
"","9.0200","0.7551","0.2674"
"","9.0400","0.7570","0.2643"
"","9.0600","0.7588","0.2647"
"","9.0800","0.7607","0.2661"
"","9.1000","0.7625","0.2673"
"","9.1200","0.7642","0.2676"
"","9.1400","0.7659","0.2677"
"","9.1600","0.7675","0.2704"
"","9.1800","0.7690","0.2709"
"","9.2000","0.7706","0.2734"
"","9.2200","0.7721","0.2725"
"","9.2400","0.7736","0.2723"
"","9.2600","0.7752","0.2733"
"","9.2800","0.7768","0.2740"
"","9.3000","0.7783","0.2765"
"","9.3200","0.7799","0.2738"
"","9.3400","0.7816","0.2764"
"","9.3600","0.7831","0.2758"
"","9.3800","0.7847","0.2805"
"","9.4000","0.7863","0.2789"
"","9.4200","0.7880","0.2795"
"","9.4400","0.7898","0.2781"
"","9.4600","0.7917","0.2801"
"","9.4800","0.7935","0.2804"
"","9.5000","0.7953","0.2827"
"","9.5200","0.7971","0.2839"
"","9.5400","0.7989","0.2829"
"","9.5600","0.8006","0.2840"
"","9.5800","0.8024","0.2833"
"","9.6000","0.8040","0.2853"
"","9.6200","0.8057","0.2835"
"","9.6400","0.8073","0.2852"
"","9.6600","0.8088","0.2857"
"","9.6800","0.8104","0.2865"
"","9.7000","0.8120","0.2882"
"","9.7200","0.8135","0.2855"
"","9.7400","0.8151","0.2874"
"","9.7600","0.8165","0.2878"
"","9.7800","0.8180","0.2903"
"","9.8000","0.8197","0.2907"
"","9.8200","0.8215","0.2906"
"","9.8400","0.8234","0.2930"
"","9.8600","0.8253","0.2923"
"","9.8800","0.8272","0.2937"
"","9.9000","0.8291","0.2916"
"","9.9200","0.8309","0.2958"
"","9.9400","0.8326","0.2933"
"","9.9600","0.8342","0.2968"
"","9.9800","0.8358","0.2940"
"","10.0000","0.8373","0.2971"
"","10.0200","0.8389","0.2950"
"","10.0400","0.8404","0.2988"
"","10.0600","0.8420","0.2977"
"","10.0800","0.8436","0.2977"
"","10.1000","0.8452","0.3003"
"","10.1200","0.8468","0.2993"
"","10.1400","0.8484","0.3013"
"","10.1600","0.8500","0.3002"
"","10.1800","0.8516","0.3015"
"","10.2000","0.8532","0.3017"
"","10.2200","0.8548","0.3024"
"","10.2400","0.8566","0.3042"
"","10.2600","0.8583","0.3048"
"","10.2800","0.8601","0.3050"
"","10.3000","0.8619","0.3042"
"","10.3200","0.8637","0.3063"
"","10.3400","0.8655","0.3050"
"","10.3600","0.8673","0.3066"
"","10.3800","0.8691","0.3073"
"","10.4000","0.8708","0.3095"
"","10.4200","0.8725","0.3097"
"","10.4400","0.8741","0.3087"
"","10.4600","0.8757","0.3120"
"","10.4800","0.8772","0.3099"
"","10.5000","0.8788","0.3141"
"","10.5200","0.8803","0.3125"
"","10.5400","0.8818","0.3162"
"","10.5600","0.8834","0.3129"
"","10.5800","0.8849","0.3171"
"","10.6000","0.8865","0.3148"
"","10.6200","0.8882","0.3165"
"","10.6400","0.8900","0.3148"
"","10.6600","0.8918","0.3174"
"","10.6800","0.8937","0.3183"
"","10.7000","0.8955","0.3191"
"","10.7200","0.8974","0.3201"
"","10.7400","0.8992","0.3190"
"","10.7600","0.9009","0.3204"
"","10.7800","0.9025","0.3196"
"","10.8000","0.9041","0.3224"
"","10.8200","0.9057","0.3216"
"","10.8400","0.9072","0.3233"
"","10.8600","0.9087","0.3233"
"","10.8800","0.9103","0.3230"
"","10.9000","0.9119","0.3244"
"","10.9200","0.9135","0.3249"
"","10.9400","0.9151","0.3262"
"","10.9600","0.9167","0.3258"
"","10.9800","0.9183","0.3284"
"","11.0000","0.9199","0.3276"
"","11.0200","0.9215","0.3258"
"","11.0400","0.9232","0.3265"
"","11.0600","0.9249","0.3274"
"","11.0800","0.9268","0.3312"
"","11.1000","0.9286","0.3270"
"","11.1200","0.9305","0.3318"
"","11.1400","0.9323","0.3296"
"","11.1600","0.9341","0.3335"
"","11.1800","0.9359","0.3326"
"","11.2000","0.9376","0.3348"
"","11.2200","0.9392","0.3321"
"","11.2400","0.9408","0.3338"
"","11.2600","0.9424","0.3356"
"","11.2800","0.9439","0.3376"
"","11.3000","0.9455","0.3395"
"","11.3200","0.9470","0.3379"
"","11.3400","0.9486","0.3386"
"","11.3600","0.9502","0.3371"
"","11.3800","0.9518","0.3393"
"","11.4000","0.9534","0.3399"
"","11.4200","0.9550","0.3398"
"","11.4400","0.9567","0.3400"
"","11.4600","0.9585","0.3408"
"","11.4800","0.9603","0.3433"
"","11.5000","0.9622","0.3430"
"","11.5200","0.9641","0.3451"
"","11.5400","0.9659","0.3443"
"","11.5600","0.9676","0.3453"
"","11.5800","0.9693","0.3462"
"","11.6000","0.9710","0.3455"
"","11.6200","0.9726","0.3485"
"","11.6400","0.9741","0.3466"
"","11.6600","0.9757","0.3501"
"","11.6800","0.9772","0.3465"
"","11.7000","0.9788","0.3492"
"","11.7200","0.9804","0.3482"
"","11.7400","0.9820","0.3531"
"","11.7600","0.9836","0.3515"
"","11.7800","0.9852","0.3525"
"","11.8000","0.9867","0.3512"
"","11.8200","0.9882","0.3538"
"","11.8400","0.9898","0.3529"
"","11.8600","0.9915","0.3537"
"","11.8800","0.9933","0.3553"
"","11.9000","0.9951","0.3541"
"","11.9200","0.9969","0.3551"
"","11.9400","0.9987","0.3555"
"","11.9600","1.0005","0.3567"
"","11.9800","1.0023","0.3569"
"","12.0000","1.0040","0.3571"
"","12.0200","1.0058","0.3605"
"","12.0400","1.0075","0.3601"
"","12.0600","1.0092","0.3612"
"","12.0800","1.0108","0.3602"
"","12.1000","1.0124","0.3610"
"","12.1200","1.0139","0.3607"
"","12.1400","1.0153","0.3633"
"","12.1600","1.0168","0.3644"
"","12.1800","1.0183","0.3649"
"","12.2000","1.0199","0.3660"
"","12.2200","1.0215","0.3645"
"","12.2400","1.0232","0.3680"
"","12.2600","1.0249","0.3664"
"","12.2800","1.0266","0.3692"
"","12.3000","1.0284","0.3643"
"","12.3200","1.0302","0.3677"
"","12.3400","1.0321","0.3688"
"","12.3600","1.0340","0.3707"
"","12.3800","1.0359","0.3708"
"","12.4000","1.0377","0.3707"
"","12.4200","1.0394","0.3718"
"","12.4400","1.0410","0.3715"
"","12.4600","1.0426","0.3727"
"","12.4800","1.0441","0.3711"
"","12.5000","1.0456","0.3739"
"","12.5200","1.0471","0.3745"
"","12.5400","1.0487","0.3759"
"","12.5600","1.0503","0.3759"
"","12.5800","1.0519","0.3735"
"","12.6000","1.0535","0.3760"
"","12.6200","1.0550","0.3764"
"","12.6400","1.0565","0.3780"
"","12.6600","1.0582","0.3775"
"","12.6800","1.0599","0.3819"
"","12.7000","1.0617","0.3796"
"","12.7200","1.0634","0.3814"
"","12.7400","1.0652","0.3836"
"","12.7600","1.0670","0.3825"
"","12.7800","1.0688","0.3850"
"","12.8000","1.0706","0.3816"
"","12.8200","1.0724","0.3858"
"","12.8400","1.0742","0.3837"
"","12.8600","1.0759","0.3858"
"","12.8800","1.0776","0.3851"
"","12.9000","1.0792","0.3887"
"","12.9200","1.0808","0.3870"
"","12.9400","1.0823","0.3886"
"","12.9600","1.0839","0.3858"
"","12.9800","1.0854","0.3866"
"","13.0000","1.0870","0.3896"
"","13.0200","1.0886","0.3910"
"","13.0400","1.0902","0.3933"
"","13.0600","1.0917","0.3911"
"","13.0800","1.0933","0.3913"
"","13.1000","1.0950","0.3912"
"","13.1200","1.0968","0.3908"
"","13.1400","1.0986","0.3934"
"","13.1600","1.1005","0.3938"
"","13.1800","1.1023","0.3952"
"","13.2000","1.1041","0.3938"
"","13.2200","1.1058","0.3968"
"","13.2400","1.1074","0.3959"
"","13.2600","1.1090","0.3976"
"","13.2800","1.1106","0.3955"
"","13.3000","1.1121","0.3984"
"","13.3200","1.1137","0.3981"
"","13.3400","1.1153","0.3968"
"","13.3600","1.1169","0.4008"
"","13.3800","1.1185","0.4007"
"","13.4000","1.1201","0.4035"
"","13.4200","1.1218","0.3990"
"","13.4400","1.1233","0.4041"
"","13.4600","1.1249","0.4003"
"","13.4800","1.1266","0.4035"
"","13.5000","1.1283","0.4035"
"","13.5200","1.1300","0.4068"
"","13.5400","1.1318","0.4063"
"","13.5600","1.1336","0.4063"
"","13.5800","1.1354","0.4064"
"","13.6000","1.1372","0.4081"
"","13.6200","1.1390","0.4097"
"","13.6400","1.1408","0.4089"
"","13.6600","1.1426","0.4103"
"","13.6800","1.1442","0.4095"
"","13.7000","1.1458","0.4104"
"","13.7200","1.1473","0.4126"
"","13.7400","1.1488","0.4102"
"","13.7600","1.1504","0.4125"
"","13.7800","1.1519","0.4116"
"","13.8000","1.1535","0.4142"
"","13.8200","1.1551","0.4122"
"","13.8400","1.1567","0.4135"
"","13.8600","1.1582","0.4122"
"","13.8800","1.1599","0.4145"
"","13.9000","1.1616","0.4183"
"","13.9200","1.1634","0.4174"
"","13.9400","1.1652","0.4189"
"","13.9600","1.1671","0.4181"
"","13.9800","1.1689","0.4209"
"","14.0000","1.1707","0.4178"
"","14.0200","1.1725","0.4226"
"","14.0400","1.1742","0.4207"
"","14.0600","1.1758","0.4234"
"","14.0800","1.1773","0.4212"
"","14.1000","1.1789","0.4236"
"","14.1200","1.1804","0.4232"
"","14.1400","1.1820","0.4232"
"","14.1600","1.1836","0.4248"
"","14.1800","1.1851","0.4249"
"","14.2000","1.1867","0.4265"
"","14.2200","1.1883","0.4266"
"","14.2400","1.1898","0.4264"
"","14.2600","1.1913","0.4264"
"","14.2800","1.1929","0.4264"
"","14.3000","1.1945","0.4290"
"","14.3200","1.1963","0.4292"
"","14.3400","1.1981","0.4309"
"","14.3600","1.1999","0.4307"
"","14.3800","1.2018","0.4341"
"","14.4000","1.2036","0.4319"
"","14.4200","1.2054","0.4328"
"","14.4400","1.2073","0.4328"
"","14.4600","1.2091","0.4330"
"","14.4800","1.2108","0.4338"
"","14.5000","1.2125","0.4343"
"","14.5200","1.2141","0.4359"
"","14.5400","1.2157","0.4356"
"","14.5600","1.2172","0.4372"
"","14.5800","1.2188","0.4356"
"","14.6000","1.2204","0.4379"
"","14.6200","1.2219","0.4360"
"","14.6400","1.2235","0.4385"
"","14.6600","1.2250","0.4378"
"","14.6800","1.2265","0.4405"
"","14.7000","1.2281","0.4410"
"","14.7200","1.2297","0.4420"
"","14.7400","1.2315","0.4437"
"","14.7600","1.2333","0.4443"
"","14.7800","1.2352","0.4436"
"","14.8000","1.2371","0.4420"
"","14.8200","1.2390","0.4432"
"","14.8400","1.2409","0.4464"
"","14.8600","1.2426","0.4464"
"","14.8800","1.2443","0.4456"
"","14.9000","1.2458","0.4461"
"","14.9200","1.2473","0.4492"
"","14.9400","1.2488","0.4479"
"","14.9600","1.2504","0.4493"
"","14.9800","1.2519","0.4490"
"","15.0000","1.2535","0.4509"
"","15.0200","1.2551","0.4507"
"","15.0400","1.2567","0.4524"
"","15.0600","1.2583","0.4531"
"","15.0800","1.2599","0.4518"
"","15.1000","1.2615","0.4533"
"","15.1200","1.2632","0.4524"
"","15.1400","1.2649","0.4552"
"","15.1600","1.2666","0.4532"
"","15.1800","1.2683","0.4554"
"","15.2000","1.2701","0.4553"
"","15.2200","1.2718","0.4572"
"","15.2400","1.2737","0.4570"
"","15.2600","1.2756","0.4583"
"","15.2800","1.2774","0.4584"
"","15.3000","1.2792","0.4596"
"","15.3200","1.2809","0.4601"
"","15.3400","1.2825","0.4601"
"","15.3600","1.2842","0.4604"
"","15.3800","1.2858","0.4601"
"","15.4000","1.2873","0.4619"
"","15.4200","1.2889","0.4616"
"","15.4400","1.2904","0.4623"
