Results Table 1


Results Table 2


1,Time,Displacement,Force
"","6.9000","0.8173","0.4542"
"","6.9200","0.8189","0.4548"
"","6.9400","0.8206","0.4594"
"","6.9600","0.8224","0.4604"
"","6.9800","0.8243","0.4618"
"","7.0000","0.8262","0.4629"
"","7.0200","0.8282","0.4645"
"","7.0400","0.8300","0.4679"
"","7.0600","0.8318","0.4662"
"","7.0800","0.8335","0.4689"
"","7.1000","0.8352","0.4700"
"","7.1200","0.8368","0.4731"
"","7.1400","0.8383","0.4706"
"","7.1600","0.8398","0.4719"
"","7.1800","0.8413","0.4714"
"","7.2000","0.8428","0.4748"
"","7.2200","0.8443","0.4781"
"","7.2400","0.8458","0.4782"
"","7.2600","0.8474","0.4808"
"","7.2800","0.8490","0.4791"
"","7.3000","0.8506","0.4835"
"","7.3200","0.8522","0.4828"
"","7.3400","0.8538","0.4884"
"","7.3600","0.8555","0.4863"
"","7.3800","0.8573","0.4873"
"","7.4000","0.8591","0.4875"
"","7.4200","0.8610","0.4913"
"","7.4400","0.8628","0.4928"
"","7.4600","0.8646","0.4950"
"","7.4800","0.8664","0.4956"
"","7.5000","0.8683","0.4947"
"","7.5200","0.8701","0.4967"
"","7.5400","0.8719","0.4973"
"","7.5600","0.8735","0.4995"
"","7.5800","0.8751","0.5001"
"","7.6000","0.8767","0.5013"
"","7.6200","0.8782","0.5033"
"","7.6400","0.8798","0.5020"
"","7.6600","0.8813","0.5069"
"","7.6800","0.8829","0.5058"
"","7.7000","0.8844","0.5079"
"","7.7200","0.8858","0.5072"
"","7.7400","0.8874","0.5100"
"","7.7600","0.8891","0.5097"
"","7.7800","0.8908","0.5116"
"","7.8000","0.8926","0.5141"
"","7.8200","0.8944","0.5137"
"","7.8400","0.8962","0.5189"
"","7.8600","0.8980","0.5178"
"","7.8800","0.8997","0.5219"
"","7.9000","0.9014","0.5174"
"","7.9200","0.9031","0.5232"
"","7.9400","0.9047","0.5222"
"","7.9600","0.9063","0.5266"
"","7.9800","0.9080","0.5245"
"","8.0000","0.9096","0.5279"
"","8.0200","0.9112","0.5285"
"","8.0400","0.9129","0.5286"
"","8.0600","0.9145","0.5310"
"","8.0800","0.9161","0.5311"
"","8.1000","0.9177","0.5339"
"","8.1200","0.9193","0.5345"
"","8.1400","0.9209","0.5362"
"","8.1600","0.9225","0.5374"
"","8.1800","0.9240","0.5378"
"","8.2000","0.9257","0.5407"
"","8.2200","0.9274","0.5409"
"","8.2400","0.9292","0.5439"
"","8.2600","0.9309","0.5426"
"","8.2800","0.9327","0.5467"
"","8.3000","0.9345","0.5443"
"","8.3200","0.9363","0.5479"
"","8.3400","0.9380","0.5488"
"","8.3600","0.9398","0.5509"
"","8.3800","0.9414","0.5510"
"","8.4000","0.9430","0.5521"
"","8.4200","0.9446","0.5569"
"","8.4400","0.9462","0.5538"
"","8.4600","0.9478","0.5582"
"","8.4800","0.9494","0.5572"
"","8.5000","0.9511","0.5614"
"","8.5200","0.9527","0.5602"
"","8.5400","0.9542","0.5636"
"","8.5600","0.9558","0.5625"
"","8.5800","0.9575","0.5656"
"","8.6000","0.9593","0.5660"
"","8.6200","0.9611","0.5675"
"","8.6400","0.9630","0.5686"
"","8.6600","0.9648","0.5697"
"","8.6800","0.9665","0.5718"
"","8.7000","0.9682","0.5710"
"","8.7200","0.9698","0.5711"
"","8.7400","0.9714","0.5752"
"","8.7600","0.9730","0.5771"
"","8.7800","0.9746","0.5791"
"","8.8000","0.9761","0.5769"
"","8.8200","0.9776","0.5824"
"","8.8400","0.9792","0.5787"
"","8.8600","0.9807","0.5816"
"","8.8800","0.9823","0.5810"
"","8.9000","0.9840","0.5850"
"","8.9200","0.9856","0.5864"
"","8.9400","0.9872","0.5869"
"","8.9600","0.9888","0.5894"
"","8.9800","0.9906","0.5884"
"","9.0000","0.9924","0.5924"
"","9.0200","0.9943","0.5906"
"","9.0400","0.9962","0.5960"
"","9.0600","0.9980","0.5947"
"","9.0800","0.9998","0.5977"
"","9.1000","1.0016","0.5957"
"","9.1200","1.0034","0.5999"
"","9.1400","1.0051","0.5988"
"","9.1600","1.0068","0.6037"
"","9.1800","1.0083","0.6039"
"","9.2000","1.0098","0.6059"
"","9.2200","1.0112","0.6072"
"","9.2400","1.0127","0.6075"
"","9.2600","1.0142","0.6067"
"","9.2800","1.0158","0.6073"
"","9.3000","1.0174","0.6093"
"","9.3200","1.0190","0.6113"
"","9.3400","1.0205","0.6121"
"","9.3600","1.0221","0.6151"
"","9.3800","1.0237","0.6153"
"","9.4000","1.0254","0.6161"
"","9.4200","1.0273","0.6165"
"","9.4400","1.0292","0.6215"
"","9.4600","1.0312","0.6204"
"","9.4800","1.0331","0.6242"
"","9.5000","1.0350","0.6236"
"","9.5200","1.0368","0.6254"
"","9.5400","1.0385","0.6250"
"","9.5600","1.0401","0.6259"
"","9.5800","1.0416","0.6312"
"","9.6000","1.0432","0.6287"
"","9.6200","1.0447","0.6319"
"","9.6400","1.0462","0.6297"
"","9.6600","1.0477","0.6340"
"","9.6800","1.0493","0.6355"
"","9.7000","1.0508","0.6381"
"","9.7200","1.0524","0.6376"
"","9.7400","1.0539","0.6380"
"","9.7600","1.0555","0.6387"
"","9.7800","1.0570","0.6418"
"","9.8000","1.0587","0.6426"
"","9.8200","1.0604","0.6426"
"","9.8400","1.0622","0.6451"
"","9.8600","1.0640","0.6445"
"","9.8800","1.0659","0.6479"
"","9.9000","1.0677","0.6500"
"","9.9200","1.0695","0.6507"
"","9.9400","1.0714","0.6521"
"","9.9600","1.0732","0.6507"
"","9.9800","1.0750","0.6533"
"","10.0000","1.0767","0.6538"
"","10.0200","1.0784","0.6583"
"","10.0400","1.0800","0.6570"
"","10.0600","1.0816","0.6607"
"","10.0800","1.0832","0.6603"
"","10.1000","1.0847","0.6609"
"","10.1200","1.0862","0.6630"
"","10.1400","1.0878","0.6635"
"","10.1600","1.0894","0.6662"
"","10.1800","1.0910","0.6666"
"","10.2000","1.0925","0.6691"
"","10.2200","1.0941","0.6665"
"","10.2400","1.0958","0.6714"
"","10.2600","1.0975","0.6696"
"","10.2800","1.0993","0.6739"
"","10.3000","1.1011","0.6737"
"","10.3200","1.1030","0.6770"
"","10.3400","1.1047","0.6777"
"","10.3600","1.1064","0.6788"
"","10.3800","1.1081","0.6781"
"","10.4000","1.1097","0.6800"
"","10.4200","1.1113","0.6827"
"","10.4400","1.1128","0.6829"
"","10.4600","1.1144","0.6838"
"","10.4800","1.1161","0.6855"
"","10.5000","1.1177","0.6861"
"","10.5200","1.1193","0.6881"
"","10.5400","1.1210","0.6885"
"","10.5600","1.1226","0.6919"
"","10.5800","1.1242","0.6904"
"","10.6000","1.1258","0.6933"
"","10.6200","1.1274","0.6923"
"","10.6400","1.1291","0.6964"
"","10.6600","1.1309","0.6958"
"","10.6800","1.1328","0.6967"
"","10.7000","1.1345","0.6985"
"","10.7200","1.1362","0.6982"
"","10.7400","1.1379","0.7022"
"","10.7600","1.1397","0.7019"
"","10.7800","1.1414","0.7057"
"","10.8000","1.1430","0.7022"
"","10.8200","1.1447","0.7082"
"","10.8400","1.1463","0.7071"
"","10.8600","1.1479","0.7115"
"","10.8800","1.1495","0.7109"
"","10.9000","1.1511","0.7123"
"","10.9200","1.1527","0.7122"
"","10.9400","1.1544","0.7150"
"","10.9600","1.1560","0.7166"
"","10.9800","1.1576","0.7169"
"","11.0000","1.1592","0.7195"
"","11.0200","1.1609","0.7188"
"","11.0400","1.1627","0.7212"
"","11.0600","1.1644","0.7230"
"","11.0800","1.1663","0.7253"
"","11.1000","1.1681","0.7278"
"","11.1200","1.1700","0.7270"
"","11.1400","1.1718","0.7281"
"","11.1600","1.1735","0.7276"
"","11.1800","1.1751","0.7314"
"","11.2000","1.1767","0.7298"
"","11.2200","1.1781","0.7331"
"","11.2400","1.1796","0.7334"
"","11.2600","1.1811","0.7359"
"","11.2800","1.1827","0.7368"
"","11.3000","1.1843","0.7356"
"","11.3200","1.1859","0.7398"
"","11.3400","1.1875","0.7390"
"","11.3600","1.1892","0.7420"
"","11.3800","1.1907","0.7389"
"","11.4000","1.1923","0.7425"
"","11.4200","1.1939","0.7427"
"","11.4400","1.1957","0.7470"
"","11.4600","1.1975","0.7458"
"","11.4800","1.1994","0.7487"
"","11.5000","1.2012","0.7499"
"","11.5200","1.2030","0.7520"
"","11.5400","1.2048","0.7533"
"","11.5600","1.2066","0.7535"
"","11.5800","1.2084","0.7555"
"","11.6000","1.2102","0.7548"
"","11.6200","1.2119","0.7571"
"","11.6400","1.2135","0.7580"
"","11.6600","1.2150","0.7583"
"","11.6800","1.2164","0.7612"
"","11.7000","1.2178","0.7600"
"","11.7200","1.2192","0.7632"
"","11.7400","1.2208","0.7624"
"","11.7600","1.2223","0.7659"
"","11.7800","1.2240","0.7658"
"","11.8000","1.2256","0.7686"
"","11.8200","1.2273","0.7694"
"","11.8400","1.2289","0.7711"
"","11.8600","1.2307","0.7721"
"","11.8800","1.2325","0.7728"
"","11.9000","1.2344","0.7763"
"","11.9200","1.2363","0.7751"
"","11.9400","1.2382","0.7786"
"","11.9600","1.2400","0.7776"
"","11.9800","1.2418","0.7824"
"","12.0000","1.2435","0.7798"
"","12.0200","1.2452","0.7827"
"","12.0400","1.2468","0.7822"
"","12.0600","1.2483","0.7847"
"","12.0800","1.2499","0.7850"
"","12.1000","1.2514","0.7865"
"","12.1200","1.2530","0.7875"
"","12.1400","1.2546","0.7895"
"","12.1600","1.2561","0.7913"
"","12.1800","1.2576","0.7911"
"","12.2000","1.2591","0.7950"
"","12.2200","1.2606","0.7943"
"","12.2400","1.2622","0.7950"
"","12.2600","1.2638","0.7945"
"","12.2800","1.2656","0.7950"
"","12.3000","1.2673","0.8004"
"","12.3200","1.2690","0.7999"
"","12.3400","1.2708","0.8027"
"","12.3600","1.2726","0.8035"
"","12.3800","1.2745","0.8063"
"","12.4000","1.2764","0.8060"
"","12.4200","1.2782","0.8085"
"","12.4400","1.2800","0.8101"
"","12.4600","1.2817","0.8096"
"","12.4800","1.2833","0.8102"
"","12.5000","1.2848","0.8120"
"","12.5200","1.2864","0.8155"
"","12.5400","1.2880","0.8134"
"","12.5600","1.2896","0.8188"
"","12.5800","1.2912","0.8152"
"","12.6000","1.2928","0.8186"
"","12.6200","1.2944","0.8196"
"","12.6400","1.2960","0.8227"
"","12.6600","1.2976","0.8208"
"","12.6800","1.2992","0.8246"
"","12.7000","1.3010","0.8269"
"","12.7200","1.3028","0.8271"
"","12.7400","1.3046","0.8272"
"","12.7600","1.3064","0.8274"
"","12.7800","1.3081","0.8288"
"","12.8000","1.3098","0.8307"
"","12.8200","1.3114","0.8327"
"","12.8400","1.3130","0.8345"
"","12.8600","1.3146","0.8321"
"","12.8800","1.3162","0.8363"
"","12.9000","1.3178","0.8341"
"","12.9200","1.3194","0.8371"
"","12.9400","1.3210","0.8369"
"","12.9600","1.3226","0.8402"
"","12.9800","1.3242","0.8410"
"","13.0000","1.3258","0.8421"
"","13.0200","1.3274","0.8428"
"","13.0400","1.3290","0.8444"
"","13.0600","1.3307","0.8495"
"","13.0800","1.3324","0.8498"
"","13.1000","1.3342","0.8495"
"","13.1200","1.3360","0.8470"
"","13.1400","1.3378","0.8510"
"","13.1600","1.3396","0.8509"
"","13.1800","1.3414","0.8569"
"","13.2000","1.3431","0.8530"
"","13.2200","1.3448","0.8566"
"","13.2400","1.3464","0.8578"
"","13.2600","1.3480","0.8589"
"","13.2800","1.3496","0.8635"
"","13.3000","1.3511","0.8627"
"","13.3200","1.3527","0.8628"
"","13.3400","1.3543","0.8625"
"","13.3600","1.3558","0.8636"
"","13.3800","1.3574","0.8679"
"","13.4000","1.3591","0.8690"
"","13.4200","1.3608","0.8725"
"","13.4400","1.3624","0.8709"
"","13.4600","1.3641","0.8713"
"","13.4800","1.3658","0.8699"
"","13.5000","1.3675","0.8763"
"","13.5200","1.3693","0.8747"
"","13.5400","1.3712","0.8779"
"","13.5600","1.3730","0.8753"
"","13.5800","1.3748","0.8790"
"","13.6000","1.3767","0.8809"
"","13.6200","1.3784","0.8807"
"","13.6400","1.3801","0.8837"
"","13.6600","1.3817","0.8823"
"","13.6800","1.3832","0.8860"
"","13.7000","1.3846","0.8844"
"","13.7200","1.3861","0.8894"
"","13.7400","1.3876","0.8889"
"","13.7600","1.3891","0.8918"
"","13.7800","1.3907","0.8910"
"","13.8000","1.3923","0.8927"
"","13.8200","1.3939","0.8934"
"","13.8400","1.3954","0.8950"
"","13.8600","1.3969","0.8970"
"","13.8800","1.3985","0.8974"
"","13.9000","1.4002","0.8978"
"","13.9200","1.4020","0.8987"
"","13.9400","1.4039","0.9013"
"","13.9600","1.4059","0.9042"
"","13.9800","1.4078","0.9031"
"","14.0000","1.4097","0.9041"
"","14.0200","1.4116","0.9040"
"","14.0400","1.4134","0.9085"
"","14.0600","1.4152","0.9062"
"","14.0800","1.4168","0.9110"
"","14.1000","1.4184","0.9101"
"","14.1200","1.4200","0.9122"
"","14.1400","1.4215","0.9134"
"","14.1600","1.4230","0.9176"
"","14.1800","1.4244","0.9164"
"","14.2000","1.4258","0.9159"
"","14.2200","1.4273","0.9195"
"","14.2400","1.4289","0.9189"
"","14.2600","1.4305","0.9216"
"","14.2800","1.4321","0.9197"
"","14.3000","1.4337","0.9244"
"","14.3200","1.4354","0.9213"
"","14.3400","1.4372","0.9271"
"","14.3600","1.4390","0.9262"
"","14.3800","1.4409","0.9302"
"","14.4000","1.4428","0.9304"
"","14.4200","1.4448","0.9320"
"","14.4400","1.4466","0.9336"
"","14.4600","1.4484","0.9333"
"","14.4800","1.4500","0.9337"
"","14.5000","1.4516","0.9362"
"","14.5200","1.4532","0.9374"
"","14.5400","1.4548","0.9365"
"","14.5600","1.4563","0.9386"
"","14.5800","1.4579","0.9437"
"","14.6000","1.4595","0.9410"
"","14.6200","1.4610","0.9426"
"","14.6400","1.4626","0.9442"
"","14.6600","1.4641","0.9511"
"","14.6800","1.4656","0.9462"
"","14.7000","1.4671","0.9474"
"","14.7200","1.4688","0.9481"
"","14.7400","1.4705","0.9499"
"","14.7600","1.4722","0.9517"
"","14.7800","1.4740","0.9532"
"","14.8000","1.4758","0.9548"
"","14.8200","1.4776","0.9537"
"","14.8400","1.4794","0.9557"
"","14.8600","1.4812","0.9562"
"","14.8800","1.4830","0.9608"
"","14.9000","1.4847","0.9581"
"","14.9200","1.4864","0.9634"
"","14.9400","1.4881","0.9599"
"","14.9600","1.4897","0.9623"
"","14.9800","1.4913","0.9659"
"","15.0000","1.4929","0.9656"
"","15.0200","1.4945","0.9669"
"","15.0400","1.4961","0.9674"
"","15.0600","1.4978","0.9695"
"","15.0800","1.4994","0.9703"
"","15.1000","1.5009","0.9724"
"","15.1200","1.5026","0.9752"
"","15.1400","1.5043","0.9741"
"","15.1600","1.5062","0.9760"
"","15.1800","1.5081","0.9769"
"","15.2000","1.5099","0.9788"
"","15.2200","1.5116","0.9785"
"","15.2400","1.5133","0.9827"
"","15.2600","1.5148","0.9816"
"","15.2800","1.5164","0.9824"
"","15.3000","1.5179","0.9827"
"","15.3200","1.5195","0.9882"
"","15.3400","1.5211","0.9910"
"","15.3600","1.5227","0.9890"
"","15.3800","1.5243","0.9903"
"","15.4000","1.5260","0.9890"
"","15.4200","1.5276","0.9922"
"","15.4400","1.5293","0.9912"
"","15.4600","1.5309","0.9968"
