Results Table 1


Results Table 2


1,Time,Displacement,Force
"","1.7800","-0.2111","0.0666"
"","1.8000","-0.2094","0.0661"
"","1.8200","-0.2078","0.0671"
"","1.8400","-0.2061","0.0667"
"","1.8600","-0.2045","0.0657"
"","1.8800","-0.2028","0.0666"
"","1.9000","-0.2012","0.0681"
"","1.9200","-0.1996","0.0677"
"","1.9400","-0.1979","0.0667"
"","1.9600","-0.1962","0.0650"
"","1.9800","-0.1944","0.0655"
"","2.0000","-0.1927","0.0662"
"","2.0200","-0.1910","0.0693"
"","2.0400","-0.1893","0.0689"
"","2.0600","-0.1876","0.0683"
"","2.0800","-0.1859","0.0659"
"","2.1000","-0.1842","0.0669"
"","2.1200","-0.1825","0.0666"
"","2.1400","-0.1809","0.0686"
"","2.1600","-0.1793","0.0695"
"","2.1800","-0.1777","0.0711"
"","2.2000","-0.1761","0.0729"
"","2.2200","-0.1746","0.0708"
"","2.2400","-0.1730","0.0713"
"","2.2600","-0.1713","0.0672"
"","2.2800","-0.1697","0.0703"
"","2.3000","-0.1680","0.0678"
"","2.3200","-0.1663","0.0719"
"","2.3400","-0.1646","0.0695"
"","2.3600","-0.1628","0.0727"
"","2.3800","-0.1609","0.0732"
"","2.4000","-0.1591","0.0726"
"","2.4200","-0.1572","0.0710"
"","2.4400","-0.1554","0.0704"
"","2.4600","-0.1536","0.0722"
"","2.4800","-0.1519","0.0724"
"","2.5000","-0.1503","0.0740"
"","2.5200","-0.1487","0.0730"
"","2.5400","-0.1473","0.0707"
"","2.5600","-0.1458","0.0709"
"","2.5800","-0.1443","0.0744"
"","2.6000","-0.1428","0.0777"
"","2.6200","-0.1413","0.0769"
"","2.6400","-0.1397","0.0765"
"","2.6600","-0.1381","0.0735"
"","2.6800","-0.1365","0.0754"
"","2.7000","-0.1349","0.0748"
"","2.7200","-0.1334","0.0750"
"","2.7400","-0.1318","0.0751"
"","2.7600","-0.1300","0.0738"
"","2.7800","-0.1282","0.0740"
"","2.8000","-0.1263","0.0756"
"","2.8200","-0.1245","0.0772"
"","2.8400","-0.1226","0.0739"
"","2.8600","-0.1207","0.0770"
"","2.8800","-0.1188","0.0738"
"","2.9000","-0.1170","0.0779"
"","2.9200","-0.1152","0.0742"
"","2.9400","-0.1135","0.0776"
"","2.9600","-0.1119","0.0771"
"","2.9800","-0.1104","0.0783"
"","3.0000","-0.1089","0.0784"
"","3.0200","-0.1075","0.0792"
"","3.0400","-0.1060","0.0797"
"","3.0600","-0.1046","0.0781"
"","3.0800","-0.1031","0.0797"
"","3.1000","-0.1015","0.0792"
"","3.1200","-0.0999","0.0789"
"","3.1400","-0.0984","0.0789"
"","3.1600","-0.0967","0.0801"
"","3.1800","-0.0950","0.0811"
"","3.2000","-0.0932","0.0821"
"","3.2200","-0.0912","0.0819"
"","3.2400","-0.0892","0.0794"
"","3.2600","-0.0872","0.0809"
"","3.2800","-0.0853","0.0796"
"","3.3000","-0.0835","0.0814"
"","3.3200","-0.0819","0.0810"
"","3.3400","-0.0803","0.0824"
"","3.3600","-0.0787","0.0825"
"","3.3800","-0.0772","0.0801"
"","3.4000","-0.0757","0.0831"
"","3.4200","-0.0741","0.0823"
"","3.4400","-0.0725","0.0841"
"","3.4600","-0.0709","0.0814"
"","3.4800","-0.0693","0.0842"
"","3.5000","-0.0677","0.0820"
"","3.5200","-0.0662","0.0844"
"","3.5400","-0.0647","0.0830"
"","3.5600","-0.0632","0.0856"
"","3.5800","-0.0615","0.0851"
"","3.6000","-0.0598","0.0844"
"","3.6200","-0.0581","0.0850"
"","3.6400","-0.0564","0.0836"
"","3.6600","-0.0546","0.0845"
"","3.6800","-0.0528","0.0850"
"","3.7000","-0.0509","0.0858"
"","3.7200","-0.0490","0.0849"
"","3.7400","-0.0472","0.0852"
"","3.7600","-0.0454","0.0875"
"","3.7800","-0.0438","0.0855"
"","3.8000","-0.0422","0.0877"
"","3.8200","-0.0406","0.0865"
"","3.8400","-0.0390","0.0871"
"","3.8600","-0.0375","0.0861"
"","3.8800","-0.0359","0.0881"
"","3.9000","-0.0343","0.0880"
"","3.9200","-0.0327","0.0874"
"","3.9400","-0.0311","0.0876"
"","3.9600","-0.0295","0.0856"
"","3.9800","-0.0279","0.0895"
"","4.0000","-0.0262","0.0866"
"","4.0200","-0.0245","0.0918"
"","4.0400","-0.0228","0.0885"
"","4.0600","-0.0210","0.0919"
"","4.0800","-0.0192","0.0893"
"","4.1000","-0.0174","0.0901"
"","4.1200","-0.0157","0.0886"
"","4.1400","-0.0141","0.0900"
"","4.1600","-0.0125","0.0910"
"","4.1800","-0.0109","0.0913"
"","4.2000","-0.0093","0.0914"
"","4.2200","-0.0077","0.0914"
"","4.2400","-0.0061","0.0928"
"","4.2600","-0.0045","0.0904"
"","4.2800","-0.0029","0.0917"
"","4.3000","-0.0013","0.0931"
"","4.3200","0.0004","0.0927"
"","4.3400","0.0020","0.0942"
"","4.3600","0.0036","0.0927"
"","4.3800","0.0053","0.0935"
"","4.4000","0.0070","0.0912"
"","4.4200","0.0088","0.0931"
"","4.4400","0.0106","0.0927"
"","4.4600","0.0124","0.0950"
"","4.4800","0.0143","0.0933"
"","4.5000","0.0161","0.0937"
"","4.5200","0.0178","0.0958"
"","4.5400","0.0194","0.0947"
"","4.5600","0.0210","0.0950"
"","4.5800","0.0225","0.0919"
"","4.6000","0.0241","0.0947"
"","4.6200","0.0257","0.0932"
"","4.6400","0.0273","0.0982"
"","4.6600","0.0288","0.0946"
"","4.6800","0.0304","0.0976"
"","4.7000","0.0320","0.0962"
"","4.7200","0.0336","0.0960"
"","4.7400","0.0353","0.0957"
"","4.7600","0.0369","0.0960"
"","4.7800","0.0385","0.0977"
"","4.8000","0.0402","0.0970"
"","4.8200","0.0420","0.0989"
"","4.8400","0.0439","0.0985"
"","4.8600","0.0457","0.0969"
"","4.8800","0.0475","0.0968"
"","4.9000","0.0493","0.0974"
"","4.9200","0.0511","0.1004"
"","4.9400","0.0528","0.0997"
"","4.9600","0.0544","0.1020"
"","4.9800","0.0560","0.0984"
"","5.0000","0.0576","0.1005"
"","5.0200","0.0591","0.0978"
"","5.0400","0.0607","0.0987"
"","5.0600","0.0622","0.0994"
"","5.0800","0.0637","0.1008"
"","5.1000","0.0652","0.1021"
"","5.1200","0.0668","0.1017"
"","5.1400","0.0684","0.1034"
"","5.1600","0.0699","0.0998"
"","5.1800","0.0715","0.1028"
"","5.2000","0.0732","0.0999"
"","5.2200","0.0749","0.1015"
"","5.2400","0.0768","0.1001"
"","5.2600","0.0787","0.1028"
"","5.2800","0.0806","0.1014"
"","5.3000","0.0825","0.1033"
"","5.3200","0.0843","0.1017"
"","5.3400","0.0861","0.1034"
"","5.3600","0.0879","0.1031"
"","5.3800","0.0896","0.1044"
"","5.4000","0.0912","0.1052"
"","5.4200","0.0928","0.1046"
"","5.4400","0.0944","0.1051"
"","5.4600","0.0959","0.1048"
"","5.4800","0.0975","0.1044"
"","5.5000","0.0990","0.1039"
"","5.5200","0.1004","0.1057"
"","5.5400","0.1019","0.1063"
"","5.5600","0.1035","0.1061"
"","5.5800","0.1051","0.1064"
"","5.6000","0.1066","0.1069"
"","5.6200","0.1083","0.1081"
"","5.6400","0.1100","0.1066"
"","5.6600","0.1119","0.1078"
"","5.6800","0.1138","0.1059"
"","5.7000","0.1157","0.1070"
"","5.7200","0.1176","0.1088"
"","5.7400","0.1195","0.1073"
"","5.7600","0.1213","0.1102"
"","5.7800","0.1230","0.1068"
"","5.8000","0.1246","0.1097"
"","5.8200","0.1261","0.1076"
"","5.8400","0.1276","0.1105"
"","5.8600","0.1292","0.1081"
"","5.8800","0.1307","0.1107"
"","5.9000","0.1323","0.1100"
"","5.9200","0.1339","0.1121"
"","5.9400","0.1355","0.1102"
"","5.9600","0.1371","0.1114"
"","5.9800","0.1387","0.1117"
"","6.0000","0.1403","0.1113"
"","6.0200","0.1419","0.1112"
"","6.0400","0.1435","0.1108"
"","6.0600","0.1452","0.1108"
"","6.0800","0.1469","0.1119"
"","6.1000","0.1487","0.1119"
"","6.1200","0.1504","0.1126"
"","6.1400","0.1522","0.1112"
"","6.1600","0.1541","0.1125"
"","6.1800","0.1559","0.1112"
"","6.2000","0.1577","0.1124"
"","6.2200","0.1594","0.1123"
"","6.2400","0.1611","0.1119"
"","6.2600","0.1628","0.1150"
"","6.2800","0.1644","0.1152"
"","6.3000","0.1659","0.1153"
"","6.3200","0.1674","0.1147"
"","6.3400","0.1690","0.1161"
"","6.3600","0.1706","0.1129"
"","6.3800","0.1722","0.1164"
"","6.4000","0.1739","0.1130"
"","6.4200","0.1755","0.1157"
"","6.4400","0.1771","0.1152"
"","6.4600","0.1789","0.1150"
"","6.4800","0.1807","0.1133"
"","6.5000","0.1825","0.1160"
"","6.5200","0.1843","0.1162"
"","6.5400","0.1861","0.1171"
"","6.5600","0.1878","0.1177"
"","6.5800","0.1894","0.1176"
"","6.6000","0.1910","0.1189"
"","6.6200","0.1925","0.1175"
"","6.6400","0.1941","0.1182"
"","6.6600","0.1957","0.1181"
"","6.6800","0.1972","0.1176"
"","6.7000","0.1988","0.1199"
"","6.7200","0.2004","0.1181"
"","6.7400","0.2021","0.1208"
"","6.7600","0.2037","0.1172"
"","6.7800","0.2053","0.1190"
"","6.8000","0.2069","0.1175"
"","6.8200","0.2086","0.1199"
"","6.8400","0.2103","0.1204"
"","6.8600","0.2121","0.1195"
"","6.8800","0.2139","0.1210"
"","6.9000","0.2157","0.1200"
"","6.9200","0.2175","0.1216"
"","6.9400","0.2193","0.1203"
"","6.9600","0.2212","0.1230"
"","6.9800","0.2229","0.1218"
"","7.0000","0.2245","0.1258"
"","7.0200","0.2261","0.1210"
"","7.0400","0.2276","0.1234"
"","7.0600","0.2292","0.1225"
"","7.0800","0.2308","0.1231"
"","7.1000","0.2323","0.1226"
"","7.1200","0.2339","0.1225"
"","7.1400","0.2355","0.1227"
"","7.1600","0.2371","0.1223"
"","7.1800","0.2387","0.1217"
"","7.2000","0.2403","0.1228"
"","7.2200","0.2419","0.1244"
"","7.2400","0.2435","0.1262"
"","7.2600","0.2453","0.1248"
"","7.2800","0.2471","0.1245"
"","7.3000","0.2490","0.1219"
"","7.3200","0.2510","0.1247"
"","7.3400","0.2529","0.1233"
"","7.3600","0.2547","0.1252"
"","7.3800","0.2564","0.1252"
"","7.4000","0.2581","0.1254"
"","7.4200","0.2596","0.1274"
"","7.4400","0.2612","0.1267"
"","7.4600","0.2627","0.1288"
"","7.4800","0.2642","0.1261"
"","7.5000","0.2658","0.1282"
"","7.5200","0.2673","0.1270"
"","7.5400","0.2689","0.1303"
"","7.5600","0.2704","0.1282"
"","7.5800","0.2720","0.1275"
"","7.6000","0.2736","0.1251"
"","7.6200","0.2752","0.1274"
"","7.6400","0.2768","0.1268"
"","7.6600","0.2784","0.1299"
"","7.6800","0.2801","0.1291"
"","7.7000","0.2819","0.1273"
"","7.7200","0.2837","0.1281"
"","7.7400","0.2856","0.1286"
"","7.7600","0.2874","0.1303"
"","7.7800","0.2893","0.1293"
"","7.8000","0.2912","0.1291"
"","7.8200","0.2930","0.1299"
"","7.8400","0.2948","0.1278"
"","7.8600","0.2964","0.1322"
"","7.8800","0.2980","0.1301"
"","7.9000","0.2995","0.1307"
"","7.9200","0.3010","0.1314"
"","7.9400","0.3025","0.1329"
"","7.9600","0.3041","0.1320"
"","7.9800","0.3056","0.1322"
"","8.0000","0.3072","0.1317"
"","8.0200","0.3088","0.1316"
"","8.0400","0.3103","0.1342"
"","8.0600","0.3120","0.1328"
"","8.0800","0.3137","0.1355"
"","8.1000","0.3155","0.1324"
"","8.1200","0.3173","0.1343"
"","8.1400","0.3190","0.1316"
"","8.1600","0.3208","0.1345"
"","8.1800","0.3226","0.1362"
"","8.2000","0.3244","0.1367"
"","8.2200","0.3261","0.1347"
"","8.2400","0.3278","0.1356"
"","8.2600","0.3294","0.1352"
"","8.2800","0.3309","0.1346"
"","8.3000","0.3325","0.1354"
"","8.3200","0.3341","0.1364"
"","8.3400","0.3357","0.1358"
"","8.3600","0.3373","0.1367"
"","8.3800","0.3389","0.1357"
"","8.4000","0.3405","0.1345"
"","8.4200","0.3421","0.1352"
"","8.4400","0.3437","0.1397"
"","8.4600","0.3453","0.1357"
"","8.4800","0.3469","0.1385"
"","8.5000","0.3486","0.1371"
"","8.5200","0.3504","0.1387"
"","8.5400","0.3522","0.1383"
"","8.5600","0.3541","0.1379"
"","8.5800","0.3559","0.1380"
"","8.6000","0.3576","0.1383"
"","8.6200","0.3592","0.1398"
"","8.6400","0.3609","0.1385"
"","8.6600","0.3626","0.1393"
"","8.6800","0.3643","0.1365"
"","8.7000","0.3659","0.1417"
"","8.7200","0.3675","0.1406"
"","8.7400","0.3690","0.1432"
"","8.7600","0.3706","0.1418"
"","8.7800","0.3722","0.1429"
"","8.8000","0.3738","0.1409"
"","8.8200","0.3754","0.1410"
"","8.8400","0.3770","0.1429"
"","8.8600","0.3786","0.1408"
"","8.8800","0.3802","0.1423"
"","8.9000","0.3819","0.1410"
"","8.9200","0.3837","0.1416"
"","8.9400","0.3856","0.1411"
"","8.9600","0.3874","0.1400"
"","8.9800","0.3893","0.1422"
"","9.0000","0.3911","0.1429"
"","9.0200","0.3927","0.1439"
"","9.0400","0.3943","0.1418"
"","9.0600","0.3958","0.1444"
"","9.0800","0.3974","0.1428"
"","9.1000","0.3989","0.1461"
"","9.1200","0.4005","0.1448"
"","9.1400","0.4021","0.1459"
"","9.1600","0.4037","0.1450"
"","9.1800","0.4053","0.1444"
"","9.2000","0.4070","0.1462"
"","9.2200","0.4086","0.1450"
"","9.2400","0.4102","0.1478"
"","9.2600","0.4118","0.1443"
"","9.2800","0.4134","0.1447"
"","9.3000","0.4151","0.1438"
"","9.3200","0.4168","0.1497"
"","9.3400","0.4187","0.1463"
"","9.3600","0.4205","0.1472"
"","9.3800","0.4224","0.1466"
"","9.4000","0.4243","0.1487"
"","9.4200","0.4262","0.1465"
"","9.4400","0.4280","0.1460"
"","9.4600","0.4297","0.1491"
"","9.4800","0.4314","0.1496"
"","9.5000","0.4330","0.1491"
"","9.5200","0.4344","0.1499"
"","9.5400","0.4359","0.1485"
"","9.5600","0.4373","0.1503"
"","9.5800","0.4388","0.1499"
"","9.6000","0.4403","0.1531"
"","9.6200","0.4419","0.1477"
"","9.6400","0.4435","0.1505"
"","9.6600","0.4450","0.1496"
"","9.6800","0.4465","0.1519"
"","9.7000","0.4482","0.1494"
"","9.7200","0.4499","0.1528"
"","9.7400","0.4518","0.1523"
"","9.7600","0.4538","0.1523"
"","9.7800","0.4557","0.1555"
"","9.8000","0.4576","0.1519"
"","9.8200","0.4595","0.1540"
"","9.8400","0.4612","0.1502"
"","9.8600","0.4629","0.1544"
"","9.8800","0.4645","0.1513"
"","9.9000","0.4661","0.1535"
"","9.9200","0.4676","0.1522"
"","9.9400","0.4692","0.1547"
"","9.9600","0.4708","0.1548"
"","9.9800","0.4724","0.1540"
"","10.0000","0.4740","0.1562"
"","10.0200","0.4755","0.1532"
"","10.0400","0.4771","0.1549"
"","10.0600","0.4785","0.1544"
"","10.0800","0.4800","0.1566"
"","10.1000","0.4815","0.1565"
"","10.1200","0.4832","0.1549"
"","10.1400","0.4849","0.1569"
"","10.1600","0.4867","0.1550"
"","10.1800","0.4886","0.1582"
"","10.2000","0.4904","0.1563"
"","10.2200","0.4922","0.1594"
"","10.2400","0.4941","0.1567"
"","10.2600","0.4960","0.1589"
"","10.2800","0.4978","0.1572"
"","10.3000","0.4995","0.1584"
"","10.3200","0.5012","0.1587"
"","10.3400","0.5028","0.1579"
"","10.3600","0.5044","0.1581"
"","10.3800","0.5060","0.1548"
"","10.4000","0.5075","0.1580"
"","10.4200","0.5091","0.1566"
"","10.4400","0.5107","0.1617"
"","10.4600","0.5123","0.1593"
"","10.4800","0.5138","0.1609"
"","10.5000","0.5154","0.1596"
"","10.5200","0.5169","0.1599"
"","10.5400","0.5186","0.1608"
"","10.5600","0.5203","0.1609"
"","10.5800","0.5221","0.1611"
"","10.6000","0.5240","0.1605"
"","10.6200","0.5258","0.1598"
"","10.6400","0.5276","0.1591"
"","10.6600","0.5293","0.1591"
"","10.6800","0.5310","0.1611"
"","10.7000","0.5327","0.1615"
"","10.7200","0.5343","0.1640"
"","10.7400","0.5359","0.1622"
"","10.7600","0.5374","0.1646"
"","10.7800","0.5390","0.1626"
"","10.8000","0.5406","0.1657"
"","10.8200","0.5422","0.1629"
"","10.8400","0.5438","0.1650"
"","10.8600","0.5454","0.1627"
"","10.8800","0.5471","0.1648"
"","10.9000","0.5487","0.1650"
"","10.9200","0.5503","0.1657"
"","10.9400","0.5520","0.1651"
"","10.9600","0.5538","0.1638"
"","10.9800","0.5556","0.1655"
"","11.0000","0.5574","0.1630"
"","11.0200","0.5592","0.1653"
"","11.0400","0.5609","0.1643"
"","11.0600","0.5626","0.1687"
"","11.0800","0.5643","0.1666"
"","11.1000","0.5660","0.1674"
"","11.1200","0.5676","0.1682"
"","11.1400","0.5693","0.1677"
"","11.1600","0.5709","0.1667"
"","11.1800","0.5725","0.1660"
"","11.2000","0.5741","0.1668"
"","11.2200","0.5756","0.1682"
"","11.2400","0.5772","0.1683"
"","11.2600","0.5788","0.1677"
"","11.2800","0.5804","0.1667"
"","11.3000","0.5820","0.1686"
"","11.3200","0.5837","0.1696"
"","11.3400","0.5854","0.1706"
"","11.3600","0.5872","0.1683"
"","11.3800","0.5891","0.1700"
"","11.4000","0.5910","0.1692"
"","11.4200","0.5928","0.1720"
"","11.4400","0.5947","0.1694"
"","11.4600","0.5965","0.1714"
"","11.4800","0.5981","0.1702"
"","11.5000","0.5998","0.1732"
"","11.5200","0.6013","0.1734"
"","11.5400","0.6029","0.1718"
"","11.5600","0.6043","0.1723"
"","11.5800","0.6058","0.1703"
"","11.6000","0.6072","0.1732"
"","11.6200","0.6087","0.1718"
"","11.6400","0.6103","0.1729"
"","11.6600","0.6119","0.1721"
"","11.6800","0.6135","0.1739"
"","11.7000","0.6150","0.1721"
"","11.7200","0.6166","0.1719"
"","11.7400","0.6182","0.1730"
"","11.7600","0.6200","0.1715"
"","11.7800","0.6218","0.1756"
"","11.8000","0.6236","0.1760"
"","11.8200","0.6255","0.1763"
"","11.8400","0.6274","0.1753"
"","11.8600","0.6293","0.1761"
"","11.8800","0.6311","0.1774"
"","11.9000","0.6329","0.1744"
"","11.9200","0.6347","0.1768"
"","11.9400","0.6364","0.1738"
"","11.9600","0.6379","0.1783"
"","11.9800","0.6395","0.1756"
"","12.0000","0.6411","0.1790"
"","12.0200","0.6427","0.1753"
"","12.0400","0.6442","0.1780"
"","12.0600","0.6457","0.1756"
"","12.0800","0.6473","0.1784"
"","12.1000","0.6488","0.1796"
"","12.1200","0.6503","0.1787"
"","12.1400","0.6519","0.1801"
"","12.1600","0.6535","0.1765"
"","12.1800","0.6552","0.1799"
"","12.2000","0.6570","0.1802"
"","12.2200","0.6588","0.1822"
"","12.2400","0.6607","0.1774"
"","12.2600","0.6627","0.1777"
"","12.2800","0.6645","0.1793"
"","12.3000","0.6663","0.1817"
"","12.3200","0.6680","0.1801"
"","12.3400","0.6696","0.1793"
"","12.3600","0.6712","0.1799"
"","12.3800","0.6727","0.1788"
"","12.4000","0.6742","0.1816"
"","12.4200","0.6758","0.1794"
"","12.4400","0.6774","0.1809"
"","12.4600","0.6790","0.1817"
"","12.4800","0.6806","0.1804"
"","12.5000","0.6822","0.1811"
"","12.5200","0.6838","0.1803"
"","12.5400","0.6853","0.1856"
"","12.5600","0.6870","0.1813"
"","12.5800","0.6887","0.1834"
"","12.6000","0.6904","0.1807"
"","12.6200","0.6921","0.1821"
"","12.6400","0.6938","0.1825"
"","12.6600","0.6955","0.1832"
"","12.6800","0.6973","0.1823"
"","12.7000","0.6991","0.1817"
"","12.7200","0.7009","0.1849"
"","12.7400","0.7027","0.1834"
"","12.7600","0.7045","0.1870"
"","12.7800","0.7062","0.1832"
"","12.8000","0.7079","0.1859"
"","12.8200","0.7094","0.1835"
"","12.8400","0.7110","0.1865"
"","12.8600","0.7125","0.1843"
"","12.8800","0.7140","0.1858"
"","12.9000","0.7156","0.1848"
"","12.9200","0.7172","0.1856"
"","12.9400","0.7188","0.1879"
"","12.9600","0.7204","0.1874"
"","12.9800","0.7220","0.1865"
"","13.0000","0.7237","0.1877"
"","13.0200","0.7255","0.1877"
"","13.0400","0.7273","0.1879"
"","13.0600","0.7292","0.1872"
"","13.0800","0.7310","0.1902"
"","13.1000","0.7328","0.1879"
"","13.1200","0.7344","0.1901"
"","13.1400","0.7360","0.1857"
"","13.1600","0.7375","0.1881"
"","13.1800","0.7391","0.1859"
"","13.2000","0.7406","0.1914"
"","13.2200","0.7422","0.1889"
"","13.2400","0.7438","0.1906"
"","13.2600","0.7454","0.1907"
"","13.2800","0.7471","0.1916"
"","13.3000","0.7487","0.1908"
"","13.3200","0.7503","0.1901"
"","13.3400","0.7519","0.1922"
"","13.3600","0.7535","0.1904"
"","13.3800","0.7552","0.1918"
"","13.4000","0.7569","0.1897"
"","13.4200","0.7587","0.1937"
"","13.4400","0.7605","0.1935"
"","13.4600","0.7623","0.1936"
"","13.4800","0.7641","0.1940"
"","13.5000","0.7659","0.1941"
"","13.5200","0.7678","0.1940"
"","13.5400","0.7696","0.1915"
"","13.5600","0.7713","0.1938"
"","13.5800","0.7729","0.1940"
"","13.6000","0.7744","0.1958"
"","13.6200","0.7759","0.1944"
"","13.6400","0.7774","0.1936"
"","13.6600","0.7789","0.1953"
"","13.6800","0.7804","0.1932"
"","13.7000","0.7820","0.1953"
"","13.7200","0.7835","0.1937"
"","13.7400","0.7852","0.1966"
"","13.7600","0.7868","0.1931"
"","13.7800","0.7885","0.1967"
"","13.8000","0.7902","0.1952"
"","13.8200","0.7920","0.1975"
"","13.8400","0.7938","0.1975"
"","13.8600","0.7956","0.1961"
"","13.8800","0.7974","0.1966"
"","13.9000","0.7993","0.1959"
"","13.9200","0.8011","0.1973"
"","13.9400","0.8029","0.1969"
"","13.9600","0.8046","0.1982"
"","13.9800","0.8062","0.1981"
"","14.0000","0.8078","0.1978"
"","14.0200","0.8093","0.1998"
"","14.0400","0.8108","0.2001"
"","14.0600","0.8124","0.1978"
"","14.0800","0.8139","0.1966"
"","14.1000","0.8154","0.2002"
"","14.1200","0.8170","0.1975"
"","14.1400","0.8185","0.2008"
"","14.1600","0.8200","0.1994"
"","14.1800","0.8215","0.2002"
"","14.2000","0.8231","0.2009"
"","14.2200","0.8249","0.1996"
"","14.2400","0.8267","0.2014"
"","14.2600","0.8285","0.1987"
"","14.2800","0.8304","0.2015"
"","14.3000","0.8322","0.2002"
"","14.3200","0.8341","0.2042"
"","14.3400","0.8360","0.2016"
"","14.3600","0.8378","0.2029"
"","14.3800","0.8395","0.2016"
"","14.4000","0.8412","0.2029"
"","14.4200","0.8428","0.2027"
"","14.4400","0.8443","0.2043"
"","14.4600","0.8459","0.2045"
"","14.4800","0.8475","0.2029"
"","14.5000","0.8490","0.2038"
"","14.5200","0.8506","0.2011"
"","14.5400","0.8522","0.2037"
"","14.5600","0.8538","0.2044"
"","14.5800","0.8553","0.2051"
"","14.6000","0.8568","0.2027"
"","14.6200","0.8584","0.2040"
"","14.6400","0.8601","0.2058"
"","14.6600","0.8620","0.2064"
"","14.6800","0.8638","0.2069"
"","14.7000","0.8656","0.2058"
"","14.7200","0.8675","0.2059"
"","14.7400","0.8693","0.2056"
"","14.7600","0.8711","0.2066"
"","14.7800","0.8728","0.2075"
"","14.8000","0.8744","0.2040"
"","14.8200","0.8760","0.2066"
"","14.8400","0.8776","0.2059"
"","14.8600","0.8791","0.2104"
"","14.8800","0.8807","0.2064"
"","14.9000","0.8822","0.2091"
"","14.9200","0.8838","0.2067"
"","14.9400","0.8854","0.2103"
"","14.9600","0.8870","0.2081"
"","14.9800","0.8886","0.2097"
"","15.0000","0.8902","0.2085"
"","15.0200","0.8920","0.2094"
"","15.0400","0.8937","0.2087"
"","15.0600","0.8955","0.2098"
"","15.0800","0.8972","0.2106"
"","15.1000","0.8988","0.2096"
"","15.1200","0.9005","0.2105"
"","15.1400","0.9022","0.2097"
"","15.1600","0.9041","0.2108"
"","15.1800","0.9059","0.2102"
"","15.2000","0.9077","0.2094"
"","15.2200","0.9095","0.2115"
