Results Table 1


Results Table 2


1,Time,Displacement,Force
"","1.5200","0.1192","0.0728"
"","1.5400","0.1210","0.0726"
"","1.5600","0.1229","0.0711"
"","1.5800","0.1248","0.0708"
"","1.6000","0.1267","0.0686"
"","1.6200","0.1285","0.0710"
"","1.6400","0.1303","0.0723"
"","1.6600","0.1320","0.0739"
"","1.6800","0.1337","0.0728"
"","1.7000","0.1352","0.0718"
"","1.7200","0.1368","0.0731"
"","1.7400","0.1383","0.0706"
"","1.7600","0.1398","0.0726"
"","1.7800","0.1413","0.0712"
"","1.8000","0.1427","0.0743"
"","1.8200","0.1442","0.0709"
"","1.8400","0.1457","0.0742"
"","1.8600","0.1473","0.0717"
"","1.8800","0.1491","0.0736"
"","1.9000","0.1509","0.0713"
"","1.9200","0.1528","0.0725"
"","1.9400","0.1547","0.0738"
"","1.9600","0.1565","0.0731"
"","1.9800","0.1583","0.0735"
"","2.0000","0.1600","0.0722"
"","2.0200","0.1617","0.0708"
"","2.0400","0.1632","0.0709"
"","2.0600","0.1648","0.0724"
"","2.0800","0.1664","0.0724"
"","2.1000","0.1680","0.0721"
"","2.1200","0.1697","0.0722"
"","2.1400","0.1713","0.0715"
"","2.1600","0.1730","0.0725"
"","2.1800","0.1747","0.0746"
"","2.2000","0.1763","0.0758"
"","2.2200","0.1780","0.0746"
"","2.2400","0.1796","0.0738"
"","2.2600","0.1812","0.0719"
"","2.2800","0.1827","0.0722"
"","2.3000","0.1842","0.0739"
"","2.3200","0.1859","0.0728"
"","2.3400","0.1876","0.0758"
"","2.3600","0.1893","0.0715"
"","2.3800","0.1911","0.0737"
"","2.4000","0.1929","0.0729"
"","2.4200","0.1947","0.0741"
"","2.4400","0.1965","0.0715"
"","2.4600","0.1982","0.0738"
"","2.4800","0.1998","0.0751"
"","2.5000","0.2014","0.0755"
"","2.5200","0.2030","0.0752"
"","2.5400","0.2045","0.0735"
"","2.5600","0.2061","0.0740"
"","2.5800","0.2077","0.0726"
"","2.6000","0.2094","0.0730"
"","2.6200","0.2110","0.0711"
"","2.6400","0.2127","0.0722"
"","2.6600","0.2143","0.0742"
"","2.6800","0.2160","0.0743"
"","2.7000","0.2178","0.0757"
"","2.7200","0.2197","0.0747"
"","2.7400","0.2216","0.0770"
"","2.7600","0.2234","0.0754"
"","2.7800","0.2251","0.0773"
"","2.8000","0.2267","0.0773"
"","2.8200","0.2283","0.0766"
"","2.8400","0.2298","0.0750"
"","2.8600","0.2314","0.0733"
"","2.8800","0.2330","0.0756"
"","2.9000","0.2346","0.0742"
"","2.9200","0.2361","0.0767"
"","2.9400","0.2377","0.0734"
"","2.9600","0.2393","0.0770"
"","2.9800","0.2409","0.0737"
"","3.0000","0.2425","0.0759"
"","3.0200","0.2441","0.0748"
"","3.0400","0.2457","0.0763"
"","3.0600","0.2473","0.0750"
"","3.0800","0.2489","0.0770"
"","3.1000","0.2506","0.0755"
"","3.1200","0.2524","0.0753"
"","3.1400","0.2543","0.0739"
"","3.1600","0.2562","0.0735"
"","3.1800","0.2581","0.0768"
"","3.2000","0.2599","0.0774"
"","3.2200","0.2617","0.0778"
"","3.2400","0.2634","0.0764"
"","3.2600","0.2651","0.0748"
"","3.2800","0.2667","0.0781"
"","3.3000","0.2682","0.0772"
"","3.3200","0.2697","0.0770"
"","3.3400","0.2712","0.0747"
"","3.3600","0.2727","0.0763"
"","3.3800","0.2743","0.0788"
"","3.4000","0.2759","0.0779"
"","3.4200","0.2775","0.0783"
"","3.4400","0.2791","0.0765"
"","3.4600","0.2806","0.0782"
"","3.4800","0.2822","0.0768"
"","3.5000","0.2840","0.0799"
"","3.5200","0.2858","0.0779"
"","3.5400","0.2877","0.0786"
"","3.5600","0.2895","0.0759"
"","3.5800","0.2914","0.0771"
"","3.6000","0.2933","0.0768"
"","3.6200","0.2952","0.0787"
"","3.6400","0.2970","0.0777"
"","3.6600","0.2986","0.0793"
"","3.6800","0.3002","0.0799"
"","3.7000","0.3018","0.0788"
"","3.7200","0.3033","0.0789"
"","3.7400","0.3049","0.0783"
"","3.7600","0.3065","0.0784"
"","3.7800","0.3081","0.0791"
"","3.8000","0.3096","0.0772"
"","3.8200","0.3111","0.0778"
"","3.8400","0.3127","0.0789"
"","3.8600","0.3141","0.0806"
"","3.8800","0.3156","0.0792"
"","3.9000","0.3172","0.0797"
"","3.9200","0.3189","0.0770"
"","3.9400","0.3206","0.0784"
"","3.9600","0.3224","0.0774"
"","3.9800","0.3242","0.0795"
"","4.0000","0.3260","0.0783"
"","4.0200","0.3278","0.0781"
"","4.0400","0.3296","0.0811"
"","4.0600","0.3314","0.0791"
"","4.0800","0.3332","0.0814"
"","4.1000","0.3350","0.0778"
"","4.1200","0.3367","0.0812"
"","4.1400","0.3384","0.0779"
"","4.1600","0.3400","0.0790"
"","4.1800","0.3416","0.0785"
"","4.2000","0.3431","0.0802"
"","4.2200","0.3447","0.0787"
"","4.2400","0.3463","0.0804"
"","4.2600","0.3479","0.0806"
"","4.2800","0.3494","0.0796"
"","4.3000","0.3510","0.0797"
"","4.3200","0.3526","0.0810"
"","4.3400","0.3543","0.0808"
"","4.3600","0.3561","0.0791"
"","4.3800","0.3579","0.0780"
"","4.4000","0.3597","0.0826"
"","4.4200","0.3615","0.0801"
"","4.4400","0.3632","0.0842"
"","4.4600","0.3649","0.0804"
"","4.4800","0.3666","0.0797"
"","4.5000","0.3682","0.0794"
"","4.5200","0.3697","0.0811"
"","4.5400","0.3713","0.0825"
"","4.5600","0.3729","0.0797"
"","4.5800","0.3746","0.0798"
"","4.6000","0.3762","0.0797"
"","4.6200","0.3778","0.0832"
"","4.6400","0.3795","0.0811"
"","4.6600","0.3811","0.0825"
"","4.6800","0.3827","0.0799"
"","4.7000","0.3843","0.0819"
"","4.7200","0.3860","0.0806"
"","4.7400","0.3877","0.0841"
"","4.7600","0.3895","0.0823"
"","4.7800","0.3913","0.0839"
"","4.8000","0.3930","0.0839"
"","4.8200","0.3947","0.0826"
"","4.8400","0.3964","0.0827"
"","4.8600","0.3981","0.0822"
"","4.8800","0.3997","0.0824"
"","4.9000","0.4014","0.0816"
"","4.9200","0.4031","0.0835"
"","4.9400","0.4047","0.0831"
"","4.9600","0.4063","0.0816"
"","4.9800","0.4079","0.0839"
"","5.0000","0.4095","0.0813"
"","5.0200","0.4111","0.0837"
"","5.0400","0.4128","0.0802"
"","5.0600","0.4144","0.0835"
"","5.0800","0.4160","0.0816"
"","5.1000","0.4176","0.0828"
"","5.1200","0.4193","0.0828"
"","5.1400","0.4210","0.0835"
"","5.1600","0.4228","0.0841"
"","5.1800","0.4246","0.0834"
"","5.2000","0.4265","0.0846"
"","5.2200","0.4284","0.0809"
"","5.2400","0.4302","0.0832"
"","5.2600","0.4320","0.0796"
"","5.2800","0.4336","0.0840"
"","5.3000","0.4352","0.0826"
"","5.3200","0.4368","0.0857"
"","5.3400","0.4383","0.0843"
"","5.3600","0.4398","0.0848"
"","5.3800","0.4413","0.0839"
"","5.4000","0.4428","0.0807"
"","5.4200","0.4443","0.0833"
"","5.4400","0.4459","0.0837"
"","5.4600","0.4475","0.0850"
"","5.4800","0.4492","0.0830"
"","5.5000","0.4507","0.0837"
"","5.5200","0.4522","0.0856"
"","5.5400","0.4539","0.0834"
"","5.5600","0.4557","0.0863"
"","5.5800","0.4575","0.0850"
"","5.6000","0.4594","0.0864"
"","5.6200","0.4612","0.0827"
"","5.6400","0.4631","0.0862"
"","5.6600","0.4649","0.0838"
"","5.6800","0.4667","0.0839"
"","5.7000","0.4685","0.0851"
"","5.7200","0.4703","0.0846"
"","5.7400","0.4720","0.0851"
"","5.7600","0.4736","0.0827"
"","5.7800","0.4751","0.0841"
"","5.8000","0.4766","0.0813"
"","5.8200","0.4781","0.0856"
"","5.8400","0.4796","0.0827"
"","5.8600","0.4811","0.0857"
"","5.8800","0.4826","0.0830"
"","5.9000","0.4841","0.0853"
"","5.9200","0.4857","0.0836"
"","5.9400","0.4873","0.0842"
"","5.9600","0.4889","0.0856"
"","5.9800","0.4907","0.0851"
"","6.0000","0.4926","0.0868"
"","6.0200","0.4945","0.0870"
"","6.0400","0.4965","0.0867"
"","6.0600","0.4984","0.0845"
"","6.0800","0.5002","0.0828"
"","6.1000","0.5020","0.0857"
"","6.1200","0.5037","0.0840"
"","6.1400","0.5053","0.0881"
"","6.1600","0.5069","0.0860"
"","6.1800","0.5084","0.0874"
"","6.2000","0.5100","0.0837"
"","6.2200","0.5115","0.0865"
"","6.2400","0.5131","0.0835"
"","6.2600","0.5147","0.0864"
"","6.2800","0.5163","0.0860"
"","6.3000","0.5178","0.0865"
"","6.3200","0.5193","0.0884"
"","6.3400","0.5209","0.0845"
"","6.3600","0.5225","0.0886"
"","6.3800","0.5241","0.0856"
"","6.4000","0.5259","0.0867"
"","6.4200","0.5276","0.0835"
"","6.4400","0.5293","0.0866"
"","6.4600","0.5311","0.0876"
"","6.4800","0.5328","0.0865"
"","6.5000","0.5347","0.0864"
"","6.5200","0.5365","0.0864"
"","6.5400","0.5383","0.0892"
"","6.5600","0.5401","0.0876"
"","6.5800","0.5417","0.0875"
"","6.6000","0.5433","0.0859"
"","6.6200","0.5449","0.0869"
"","6.6400","0.5464","0.0873"
"","6.6600","0.5480","0.0864"
"","6.6800","0.5495","0.0875"
"","6.7000","0.5512","0.0842"
"","6.7200","0.5528","0.0877"
"","6.7400","0.5544","0.0875"
"","6.7600","0.5561","0.0913"
"","6.7800","0.5577","0.0862"
"","6.8000","0.5595","0.0881"
"","6.8200","0.5613","0.0865"
"","6.8400","0.5631","0.0898"
"","6.8600","0.5648","0.0905"
"","6.8800","0.5665","0.0908"
"","6.9000","0.5682","0.0901"
"","6.9200","0.5699","0.0863"
"","6.9400","0.5715","0.0877"
"","6.9600","0.5731","0.0853"
"","6.9800","0.5747","0.0896"
"","7.0000","0.5763","0.0867"
"","7.0200","0.5779","0.0893"
"","7.0400","0.5795","0.0879"
"","7.0600","0.5811","0.0900"
"","7.0800","0.5827","0.0891"
"","7.1000","0.5843","0.0880"
"","7.1200","0.5859","0.0901"
"","7.1400","0.5875","0.0892"
"","7.1600","0.5892","0.0905"
"","7.1800","0.5908","0.0898"
"","7.2000","0.5926","0.0896"
"","7.2200","0.5944","0.0897"
"","7.2400","0.5962","0.0905"
"","7.2600","0.5980","0.0909"
"","7.2800","0.5999","0.0891"
"","7.3000","0.6017","0.0908"
"","7.3200","0.6034","0.0883"
"","7.3400","0.6050","0.0913"
"","7.3600","0.6065","0.0890"
"","7.3800","0.6081","0.0912"
"","7.4000","0.6097","0.0895"
"","7.4200","0.6112","0.0913"
"","7.4400","0.6128","0.0906"
"","7.4600","0.6144","0.0896"
"","7.4800","0.6160","0.0912"
"","7.5000","0.6177","0.0876"
"","7.5200","0.6193","0.0914"
"","7.5400","0.6209","0.0904"
"","7.5600","0.6225","0.0932"
"","7.5800","0.6242","0.0909"
"","7.6000","0.6259","0.0921"
"","7.6200","0.6277","0.0899"
"","7.6400","0.6295","0.0905"
"","7.6600","0.6312","0.0910"
"","7.6800","0.6330","0.0926"
"","7.7000","0.6348","0.0921"
"","7.7200","0.6366","0.0903"
"","7.7400","0.6384","0.0906"
"","7.7600","0.6400","0.0908"
"","7.7800","0.6416","0.0919"
"","7.8000","0.6432","0.0939"
"","7.8200","0.6447","0.0922"
"","7.8400","0.6462","0.0924"
"","7.8600","0.6478","0.0901"
"","7.8800","0.6493","0.0932"
"","7.9000","0.6509","0.0916"
"","7.9200","0.6525","0.0946"
"","7.9400","0.6540","0.0924"
"","7.9600","0.6556","0.0938"
"","7.9800","0.6572","0.0893"
"","8.0000","0.6589","0.0914"
"","8.0200","0.6607","0.0902"
"","8.0400","0.6625","0.0922"
"","8.0600","0.6644","0.0949"
"","8.0800","0.6663","0.0932"
"","8.1000","0.6681","0.0934"
"","8.1200","0.6700","0.0903"
"","8.1400","0.6717","0.0933"
"","8.1600","0.6734","0.0931"
"","8.1800","0.6751","0.0928"
"","8.2000","0.6767","0.0917"
"","8.2200","0.6783","0.0910"
"","8.2400","0.6799","0.0917"
"","8.2600","0.6814","0.0930"
"","8.2800","0.6830","0.0937"
"","8.3000","0.6845","0.0921"
"","8.3200","0.6860","0.0935"
"","8.3400","0.6875","0.0943"
"","8.3600","0.6891","0.0952"
"","8.3800","0.6907","0.0929"
"","8.4000","0.6922","0.0953"
"","8.4200","0.6939","0.0954"
"","8.4400","0.6957","0.0927"
"","8.4600","0.6976","0.0943"
"","8.4800","0.6995","0.0929"
"","8.5000","0.7014","0.0939"
"","8.5200","0.7033","0.0914"
"","8.5400","0.7051","0.0946"
"","8.5600","0.7068","0.0941"
"","8.5800","0.7084","0.0951"
"","8.6000","0.7100","0.0937"
"","8.6200","0.7116","0.0942"
"","8.6400","0.7132","0.0961"
"","8.6600","0.7148","0.0944"
"","8.6800","0.7164","0.0959"
"","8.7000","0.7179","0.0925"
"","8.7200","0.7195","0.0958"
"","8.7400","0.7211","0.0929"
"","8.7600","0.7227","0.0934"
"","8.7800","0.7242","0.0908"
"","8.8000","0.7258","0.0940"
"","8.8200","0.7274","0.0946"
"","8.8400","0.7291","0.0961"
"","8.8600","0.7308","0.0950"
"","8.8800","0.7326","0.0941"
"","8.9000","0.7343","0.0945"
"","8.9200","0.7361","0.0940"
"","8.9400","0.7379","0.0963"
"","8.9600","0.7398","0.0967"
"","8.9800","0.7416","0.0956"
"","9.0000","0.7433","0.0963"
"","9.0200","0.7450","0.0948"
"","9.0400","0.7466","0.0953"
"","9.0600","0.7482","0.0937"
"","9.0800","0.7498","0.0956"
"","9.1000","0.7514","0.0920"
"","9.1200","0.7530","0.0953"
"","9.1400","0.7546","0.0949"
"","9.1600","0.7563","0.0954"
"","9.1800","0.7579","0.0957"
"","9.2000","0.7595","0.0962"
"","9.2200","0.7611","0.0958"
"","9.2400","0.7628","0.0956"
"","9.2600","0.7646","0.0980"
"","9.2800","0.7664","0.0964"
"","9.3000","0.7682","0.0971"
"","9.3200","0.7699","0.0961"
"","9.3400","0.7716","0.0983"
"","9.3600","0.7732","0.0967"
"","9.3800","0.7749","0.0960"
"","9.4000","0.7765","0.0963"
"","9.4200","0.7781","0.0970"
"","9.4400","0.7797","0.0969"
"","9.4600","0.7813","0.0963"
"","9.4800","0.7829","0.0983"
"","9.5000","0.7845","0.0993"
"","9.5200","0.7861","0.0991"
"","9.5400","0.7877","0.0993"
"","9.5600","0.7893","0.0968"
"","9.5800","0.7908","0.0979"
"","9.6000","0.7924","0.0973"
"","9.6200","0.7940","0.0994"
"","9.6400","0.7958","0.0947"
"","9.6600","0.7976","0.0974"
"","9.6800","0.7995","0.0945"
"","9.7000","0.8013","0.0976"
"","9.7200","0.8032","0.0953"
"","9.7400","0.8051","0.0965"
"","9.7600","0.8069","0.0955"
"","9.7800","0.8086","0.0974"
"","9.8000","0.8102","0.0962"
"","9.8200","0.8117","0.0949"
"","9.8400","0.8132","0.0969"
"","9.8600","0.8148","0.0967"
"","9.8800","0.8163","0.0976"
"","9.9000","0.8179","0.0963"
"","9.9200","0.8195","0.0977"
"","9.9400","0.8211","0.0968"
"","9.9600","0.8227","0.0982"
"","9.9800","0.8243","0.0965"
"","10.0000","0.8259","0.0977"
"","10.0200","0.8274","0.0996"
"","10.0400","0.8291","0.0985"
"","10.0600","0.8308","0.0988"
"","10.0800","0.8327","0.0978"
"","10.1000","0.8347","0.0991"
"","10.1200","0.8366","0.0978"
"","10.1400","0.8385","0.0964"
"","10.1600","0.8403","0.0996"
"","10.1800","0.8420","0.0973"
"","10.2000","0.8437","0.1012"
"","10.2200","0.8452","0.0992"
"","10.2400","0.8467","0.1022"
"","10.2600","0.8483","0.0984"
"","10.2800","0.8498","0.0992"
"","10.3000","0.8513","0.0977"
"","10.3200","0.8529","0.0999"
"","10.3400","0.8545","0.0980"
"","10.3600","0.8560","0.0988"
"","10.3800","0.8576","0.0999"
"","10.4000","0.8591","0.0994"
"","10.4200","0.8607","0.0996"
"","10.4400","0.8623","0.1003"
"","10.4600","0.8640","0.1005"
"","10.4800","0.8658","0.0993"
"","10.5000","0.8676","0.0999"
"","10.5200","0.8694","0.1009"
"","10.5400","0.8713","0.1001"
"","10.5600","0.8731","0.1003"
"","10.5800","0.8749","0.0998"
"","10.6000","0.8768","0.0999"
"","10.6200","0.8785","0.0983"
"","10.6400","0.8802","0.0994"
"","10.6600","0.8818","0.1000"
"","10.6800","0.8834","0.1005"
"","10.7000","0.8849","0.1001"
"","10.7200","0.8865","0.1014"
"","10.7400","0.8881","0.1022"
"","10.7600","0.8897","0.0993"
"","10.7800","0.8913","0.1015"
"","10.8000","0.8928","0.0984"
"","10.8200","0.8944","0.1022"
"","10.8400","0.8959","0.0997"
"","10.8600","0.8976","0.1014"
"","10.8800","0.8993","0.1000"
"","10.9000","0.9011","0.0993"
"","10.9200","0.9029","0.0995"
"","10.9400","0.9047","0.1003"
"","10.9600","0.9064","0.1004"
"","10.9800","0.9082","0.1007"
"","11.0000","0.9099","0.1016"
"","11.0200","0.9116","0.1005"
"","11.0400","0.9133","0.1037"
"","11.0600","0.9149","0.1017"
"","11.0800","0.9165","0.1026"
"","11.1000","0.9181","0.1020"
"","11.1200","0.9197","0.1010"
"","11.1400","0.9213","0.1025"
"","11.1600","0.9229","0.1019"
"","11.1800","0.9245","0.1034"
"","11.2000","0.9261","0.1019"
"","11.2200","0.9277","0.1019"
"","11.2400","0.9293","0.1020"
"","11.2600","0.9309","0.1021"
"","11.2800","0.9326","0.1028"
"","11.3000","0.9343","0.1023"
"","11.3200","0.9360","0.1028"
"","11.3400","0.9379","0.1016"
"","11.3600","0.9397","0.1031"
"","11.3800","0.9415","0.1007"
"","11.4000","0.9432","0.1032"
"","11.4200","0.9448","0.0985"
"","11.4400","0.9465","0.1046"
"","11.4600","0.9482","0.1015"
"","11.4800","0.9499","0.1034"
"","11.5000","0.9515","0.1011"
"","11.5200","0.9530","0.1036"
"","11.5400","0.9546","0.1044"
"","11.5600","0.9562","0.1034"
"","11.5800","0.9577","0.1039"
"","11.6000","0.9593","0.1034"
"","11.6200","0.9609","0.1044"
"","11.6400","0.9625","0.1032"
"","11.6600","0.9641","0.1039"
"","11.6800","0.9657","0.1039"
"","11.7000","0.9675","0.1037"
"","11.7200","0.9693","0.1046"
"","11.7400","0.9712","0.1047"
"","11.7600","0.9731","0.1043"
"","11.7800","0.9749","0.1012"
"","11.8000","0.9767","0.1052"
"","11.8200","0.9784","0.1030"
"","11.8400","0.9799","0.1035"
"","11.8600","0.9814","0.1040"
"","11.8800","0.9829","0.1047"
"","11.9000","0.9844","0.1062"
"","11.9200","0.9860","0.1044"
"","11.9400","0.9876","0.1056"
"","11.9600","0.9892","0.1029"
"","11.9800","0.9908","0.1065"
"","12.0000","0.9925","0.1050"
"","12.0200","0.9941","0.1066"
"","12.0400","0.9958","0.1030"
"","12.0600","0.9973","0.1056"
"","12.0800","0.9989","0.1047"
"","12.1000","1.0007","0.1061"
"","12.1200","1.0025","0.1055"
"","12.1400","1.0043","0.1058"
"","12.1600","1.0062","0.1047"
"","12.1800","1.0081","0.1040"
"","12.2000","1.0100","0.1057"
"","12.2200","1.0119","0.1051"
"","12.2400","1.0136","0.1079"
"","12.2600","1.0153","0.1065"
"","12.2800","1.0169","0.1064"
"","12.3000","1.0185","0.1064"
"","12.3200","1.0199","0.1057"
"","12.3400","1.0214","0.1057"
"","12.3600","1.0228","0.1052"
"","12.3800","1.0243","0.1060"
"","12.4000","1.0259","0.1063"
"","12.4200","1.0275","0.1071"
"","12.4400","1.0290","0.1078"
"","12.4600","1.0305","0.1062"
"","12.4800","1.0321","0.1081"
"","12.5000","1.0339","0.1058"
"","12.5200","1.0357","0.1071"
"","12.5400","1.0376","0.1027"
"","12.5600","1.0395","0.1053"
"","12.5800","1.0413","0.1048"
"","12.6000","1.0432","0.1072"
"","12.6200","1.0450","0.1041"
"","12.6400","1.0468","0.1067"
"","12.6600","1.0485","0.1054"
"","12.6800","1.0501","0.1057"
"","12.7000","1.0516","0.1061"
"","12.7200","1.0532","0.1075"
"","12.7400","1.0547","0.1083"
"","12.7600","1.0564","0.1062"
"","12.7800","1.0580","0.1078"
"","12.8000","1.0596","0.1079"
"","12.8200","1.0612","0.1082"
"","12.8400","1.0627","0.1070"
"","12.8600","1.0641","0.1082"
"","12.8800","1.0656","0.1092"
"","12.9000","1.0671","0.1068"
"","12.9200","1.0688","0.1081"
"","12.9400","1.0705","0.1078"
"","12.9600","1.0724","0.1063"
"","12.9800","1.0742","0.1056"
"","13.0000","1.0760","0.1064"
"","13.0200","1.0779","0.1065"
"","13.0400","1.0798","0.1071"
"","13.0600","1.0817","0.1100"
"","13.0800","1.0835","0.1080"
"","13.1000","1.0852","0.1090"
"","13.1200","1.0868","0.1063"
"","13.1400","1.0884","0.1086"
"","13.1600","1.0900","0.1055"
"","13.1800","1.0915","0.1081"
"","13.2000","1.0931","0.1070"
"","13.2200","1.0946","0.1090"
"","13.2400","1.0963","0.1058"
"","13.2600","1.0979","0.1072"
"","13.2800","1.0994","0.1075"
"","13.3000","1.1009","0.1081"
"","13.3200","1.1025","0.1094"
"","13.3400","1.1042","0.1105"
"","13.3600","1.1060","0.1104"
"","13.3800","1.1078","0.1094"
"","13.4000","1.1096","0.1099"
"","13.4200","1.1114","0.1106"
"","13.4400","1.1132","0.1104"
"","13.4600","1.1149","0.1114"
"","13.4800","1.1166","0.1082"
"","13.5000","1.1182","0.1095"
"","13.5200","1.1198","0.1082"
"","13.5400","1.1214","0.1094"
"","13.5600","1.1230","0.1091"
"","13.5800","1.1246","0.1101"
"","13.6000","1.1262","0.1109"
"","13.6200","1.1278","0.1093"
"","13.6400","1.1294","0.1107"
"","13.6600","1.1311","0.1079"
"","13.6800","1.1327","0.1107"
"","13.7000","1.1343","0.1096"
"","13.7200","1.1360","0.1138"
"","13.7400","1.1377","0.1088"
"","13.7600","1.1394","0.1097"
"","13.7800","1.1412","0.1074"
"","13.8000","1.1430","0.1106"
"","13.8200","1.1447","0.1088"
"","13.8400","1.1464","0.1100"
"","13.8600","1.1481","0.1110"
"","13.8800","1.1498","0.1101"
"","13.9000","1.1515","0.1102"
"","13.9200","1.1532","0.1083"
"","13.9400","1.1549","0.1111"
"","13.9600","1.1565","0.1105"
"","13.9800","1.1581","0.1098"
"","14.0000","1.1596","0.1104"
"","14.0200","1.1612","0.1111"
"","14.0400","1.1628","0.1112"
"","14.0600","1.1644","0.1076"
"","14.0800","1.1660","0.1108"
"","14.1000","1.1676","0.1095"
"","14.1200","1.1693","0.1109"
"","14.1400","1.1711","0.1102"
"","14.1600","1.1729","0.1116"
"","14.1800","1.1748","0.1123"
"","14.2000","1.1767","0.1124"
"","14.2200","1.1785","0.1110"
"","14.2400","1.1803","0.1088"
"","14.2600","1.1820","0.1130"
"","14.2800","1.1837","0.1108"
"","14.3000","1.1852","0.1134"
"","14.3200","1.1868","0.1099"
"","14.3400","1.1883","0.1129"
"","14.3600","1.1898","0.1109"
"","14.3800","1.1913","0.1138"
"","14.4000","1.1928","0.1126"
"","14.4200","1.1943","0.1126"
"","14.4400","1.1959","0.1132"
"","14.4600","1.1975","0.1112"
"","14.4800","1.1991","0.1135"
"","14.5000","1.2006","0.1120"
"","14.5200","1.2022","0.1132"
"","14.5400","1.2039","0.1139"
"","14.5600","1.2057","0.1136"
"","14.5800","1.2075","0.1147"
"","14.6000","1.2094","0.1119"
"","14.6200","1.2112","0.1131"
"","14.6400","1.2131","0.1125"
"","14.6600","1.2149","0.1156"
"","14.6800","1.2168","0.1129"
"","14.7000","1.2185","0.1131"
"","14.7200","1.2203","0.1111"
"","14.7400","1.2219","0.1127"
"","14.7600","1.2234","0.1131"
"","14.7800","1.2250","0.1115"
"","14.8000","1.2266","0.1137"
"","14.8200","1.2282","0.1132"
"","14.8400","1.2297","0.1155"
"","14.8600","1.2312","0.1126"
"","14.8800","1.2327","0.1173"
"","14.9000","1.2343","0.1122"
"","14.9200","1.2359","0.1149"
"","14.9400","1.2374","0.1132"
"","14.9600","1.2391","0.1150"
"","14.9800","1.2409","0.1155"
"","15.0000","1.2427","0.1158"
"","15.0200","1.2446","0.1153"
"","15.0400","1.2465","0.1140"
"","15.0600","1.2483","0.1130"
"","15.0800","1.2501","0.1135"
"","15.1000","1.2518","0.1145"
"","15.1200","1.2535","0.1139"
"","15.1400","1.2551","0.1145"
"","15.1600","1.2567","0.1153"
"","15.1800","1.2583","0.1136"
"","15.2000","1.2598","0.1176"
"","15.2200","1.2614","0.1150"
"","15.2400","1.2630","0.1146"
"","15.2600","1.2646","0.1130"
"","15.2800","1.2662","0.1148"
"","15.3000","1.2677","0.1146"
"","15.3200","1.2693","0.1152"
"","15.3400","1.2709","0.1157"
"","15.3600","1.2726","0.1144"
"","15.3800","1.2743","0.1170"
"","15.4000","1.2760","0.1142"
"","15.4200","1.2777","0.1174"
"","15.4400","1.2794","0.1141"
"","15.4600","1.2812","0.1183"
