Results Table 1


Results Table 2


1,Time,Displacement,Force
"","1.9000","0.1481","0.1278"
"","1.9200","0.1500","0.1237"
"","1.9400","0.1519","0.1261"
"","1.9600","0.1538","0.1248"
"","1.9800","0.1556","0.1253"
"","2.0000","0.1573","0.1269"
"","2.0200","0.1589","0.1248"
"","2.0400","0.1605","0.1285"
"","2.0600","0.1621","0.1277"
"","2.0800","0.1636","0.1274"
"","2.1000","0.1652","0.1259"
"","2.1200","0.1667","0.1271"
"","2.1400","0.1682","0.1277"
"","2.1600","0.1697","0.1284"
"","2.1800","0.1711","0.1278"
"","2.2000","0.1726","0.1288"
"","2.2200","0.1742","0.1281"
"","2.2400","0.1758","0.1262"
"","2.2600","0.1776","0.1280"
"","2.2800","0.1795","0.1277"
"","2.3000","0.1814","0.1283"
"","2.3200","0.1833","0.1281"
"","2.3400","0.1851","0.1295"
"","2.3600","0.1869","0.1260"
"","2.3800","0.1886","0.1292"
"","2.4000","0.1902","0.1247"
"","2.4200","0.1918","0.1275"
"","2.4400","0.1934","0.1267"
"","2.4600","0.1950","0.1288"
"","2.4800","0.1966","0.1297"
"","2.5000","0.1982","0.1310"
"","2.5200","0.1999","0.1290"
"","2.5400","0.2015","0.1282"
"","2.5600","0.2032","0.1324"
"","2.5800","0.2047","0.1285"
"","2.6000","0.2063","0.1279"
"","2.6200","0.2079","0.1324"
"","2.6400","0.2096","0.1257"
"","2.6600","0.2113","0.1321"
"","2.6800","0.2130","0.1296"
"","2.7000","0.2147","0.1269"
"","2.7200","0.2164","0.1317"
"","2.7400","0.2181","0.1280"
"","2.7600","0.2198","0.1322"
"","2.7800","0.2216","0.1290"
"","2.8000","0.2234","0.1294"
"","2.8200","0.2251","0.1297"
"","2.8400","0.2268","0.1290"
"","2.8600","0.2284","0.1327"
"","2.8800","0.2300","0.1279"
"","2.9000","0.2316","0.1312"
"","2.9200","0.2332","0.1329"
"","2.9400","0.2348","0.1295"
"","2.9600","0.2364","0.1357"
"","2.9800","0.2380","0.1299"
"","3.0000","0.2397","0.1364"
"","3.0200","0.2413","0.1310"
"","3.0400","0.2430","0.1364"
"","3.0600","0.2447","0.1325"
"","3.0800","0.2466","0.1333"
"","3.1000","0.2485","0.1330"
"","3.1200","0.2503","0.1303"
"","3.1400","0.2521","0.1341"
"","3.1600","0.2538","0.1321"
"","3.1800","0.2554","0.1329"
"","3.2000","0.2569","0.1297"
"","3.2200","0.2584","0.1334"
"","3.2400","0.2599","0.1326"
"","3.2600","0.2614","0.1354"
"","3.2800","0.2629","0.1354"
"","3.3000","0.2645","0.1318"
"","3.3200","0.2661","0.1365"
"","3.3400","0.2677","0.1311"
"","3.3600","0.2693","0.1349"
"","3.3800","0.2710","0.1327"
"","3.4000","0.2726","0.1323"
"","3.4200","0.2741","0.1354"
"","3.4400","0.2758","0.1319"
"","3.4600","0.2775","0.1357"
"","3.4800","0.2793","0.1334"
"","3.5000","0.2812","0.1351"
"","3.5200","0.2831","0.1348"
"","3.5400","0.2850","0.1338"
"","3.5600","0.2868","0.1319"
"","3.5800","0.2887","0.1343"
"","3.6000","0.2904","0.1334"
"","3.6200","0.2921","0.1346"
"","3.6400","0.2937","0.1326"
"","3.6600","0.2952","0.1367"
"","3.6800","0.2967","0.1341"
"","3.7000","0.2982","0.1356"
"","3.7200","0.2997","0.1368"
"","3.7400","0.3012","0.1334"
"","3.7600","0.3027","0.1370"
"","3.7800","0.3043","0.1357"
"","3.8000","0.3059","0.1369"
"","3.8200","0.3074","0.1375"
"","3.8400","0.3090","0.1358"
"","3.8600","0.3107","0.1359"
"","3.8800","0.3125","0.1356"
"","3.9000","0.3145","0.1363"
"","3.9200","0.3164","0.1318"
"","3.9400","0.3184","0.1376"
"","3.9600","0.3203","0.1360"
"","3.9800","0.3221","0.1382"
"","4.0000","0.3239","0.1354"
"","4.0200","0.3256","0.1353"
"","4.0400","0.3272","0.1372"
"","4.0600","0.3287","0.1343"
"","4.0800","0.3302","0.1384"
"","4.1000","0.3318","0.1356"
"","4.1200","0.3333","0.1385"
"","4.1400","0.3349","0.1363"
"","4.1600","0.3364","0.1389"
"","4.1800","0.3379","0.1373"
"","4.2000","0.3394","0.1389"
"","4.2200","0.3409","0.1382"
"","4.2400","0.3424","0.1374"
"","4.2600","0.3440","0.1360"
"","4.2800","0.3457","0.1348"
"","4.3000","0.3474","0.1377"
"","4.3200","0.3492","0.1370"
"","4.3400","0.3511","0.1382"
"","4.3600","0.3529","0.1370"
"","4.3800","0.3548","0.1374"
"","4.4000","0.3566","0.1387"
"","4.4200","0.3585","0.1392"
"","4.4400","0.3603","0.1401"
"","4.4600","0.3620","0.1384"
"","4.4800","0.3637","0.1401"
"","4.5000","0.3653","0.1385"
"","4.5200","0.3668","0.1424"
"","4.5400","0.3684","0.1386"
"","4.5600","0.3700","0.1425"
"","4.5800","0.3715","0.1378"
"","4.6000","0.3731","0.1405"
"","4.6200","0.3747","0.1398"
"","4.6400","0.3763","0.1392"
"","4.6600","0.3779","0.1410"
"","4.6800","0.3796","0.1370"
"","4.7000","0.3813","0.1423"
"","4.7200","0.3830","0.1391"
"","4.7400","0.3847","0.1407"
"","4.7600","0.3865","0.1389"
"","4.7800","0.3883","0.1397"
"","4.8000","0.3901","0.1387"
"","4.8200","0.3918","0.1418"
"","4.8400","0.3935","0.1405"
"","4.8600","0.3951","0.1393"
"","4.8800","0.3967","0.1414"
"","4.9000","0.3983","0.1401"
"","4.9200","0.3999","0.1422"
"","4.9400","0.4015","0.1393"
"","4.9600","0.4032","0.1450"
"","4.9800","0.4048","0.1404"
"","5.0000","0.4064","0.1413"
"","5.0200","0.4080","0.1441"
"","5.0400","0.4096","0.1372"
"","5.0600","0.4112","0.1474"
"","5.0800","0.4128","0.1384"
"","5.1000","0.4144","0.1417"
"","5.1200","0.4162","0.1398"
"","5.1400","0.4180","0.1407"
"","5.1600","0.4199","0.1454"
"","5.1800","0.4218","0.1435"
"","5.2000","0.4236","0.1449"
"","5.2200","0.4253","0.1410"
"","5.2400","0.4270","0.1423"
"","5.2600","0.4286","0.1392"
"","5.2800","0.4301","0.1436"
"","5.3000","0.4317","0.1459"
"","5.3200","0.4333","0.1453"
"","5.3400","0.4348","0.1432"
"","5.3600","0.4364","0.1433"
"","5.3800","0.4381","0.1436"
"","5.4000","0.4397","0.1456"
"","5.4200","0.4413","0.1449"
"","5.4400","0.4429","0.1454"
"","5.4600","0.4445","0.1419"
"","5.4800","0.4462","0.1453"
"","5.5000","0.4479","0.1447"
"","5.5200","0.4497","0.1419"
"","5.5400","0.4515","0.1452"
"","5.5600","0.4533","0.1435"
"","5.5800","0.4552","0.1447"
"","5.6000","0.4571","0.1449"
"","5.6200","0.4589","0.1440"
"","5.6400","0.4606","0.1458"
"","5.6600","0.4622","0.1413"
"","5.6800","0.4638","0.1481"
"","5.7000","0.4653","0.1437"
"","5.7200","0.4668","0.1473"
"","5.7400","0.4683","0.1468"
"","5.7600","0.4698","0.1449"
"","5.7800","0.4713","0.1478"
"","5.8000","0.4728","0.1439"
"","5.8200","0.4744","0.1452"
"","5.8400","0.4760","0.1414"
"","5.8600","0.4775","0.1449"
"","5.8800","0.4790","0.1433"
"","5.9000","0.4807","0.1480"
"","5.9200","0.4825","0.1471"
"","5.9400","0.4844","0.1438"
"","5.9600","0.4862","0.1454"
"","5.9800","0.4881","0.1475"
"","6.0000","0.4899","0.1449"
"","6.0200","0.4917","0.1481"
"","6.0400","0.4935","0.1437"
"","6.0600","0.4953","0.1445"
"","6.0800","0.4971","0.1498"
"","6.1000","0.4987","0.1448"
"","6.1200","0.5004","0.1484"
"","6.1400","0.5019","0.1434"
"","6.1600","0.5035","0.1469"
"","6.1800","0.5050","0.1468"
"","6.2000","0.5066","0.1432"
"","6.2200","0.5082","0.1528"
"","6.2400","0.5097","0.1424"
"","6.2600","0.5113","0.1509"
"","6.2800","0.5128","0.1494"
"","6.3000","0.5143","0.1468"
"","6.3200","0.5160","0.1513"
"","6.3400","0.5177","0.1486"
"","6.3600","0.5196","0.1458"
"","6.3800","0.5215","0.1498"
"","6.4000","0.5234","0.1472"
"","6.4200","0.5253","0.1467"
"","6.4400","0.5271","0.1487"
"","6.4600","0.5288","0.1497"
"","6.4800","0.5304","0.1491"
"","6.5000","0.5320","0.1486"
"","6.5200","0.5335","0.1511"
"","6.5400","0.5350","0.1460"
"","6.5600","0.5365","0.1494"
"","6.5800","0.5381","0.1496"
"","6.6000","0.5397","0.1490"
"","6.6200","0.5414","0.1534"
"","6.6400","0.5430","0.1464"
"","6.6600","0.5446","0.1514"
"","6.6800","0.5462","0.1514"
"","6.7000","0.5478","0.1473"
"","6.7200","0.5495","0.1504"
"","6.7400","0.5512","0.1492"
"","6.7600","0.5528","0.1497"
"","6.7800","0.5545","0.1496"
"","6.8000","0.5562","0.1513"
"","6.8200","0.5580","0.1528"
"","6.8400","0.5599","0.1509"
"","6.8600","0.5617","0.1486"
"","6.8800","0.5635","0.1502"
"","6.9000","0.5653","0.1493"
"","6.9200","0.5670","0.1512"
"","6.9400","0.5686","0.1501"
"","6.9600","0.5702","0.1518"
"","6.9800","0.5718","0.1503"
"","7.0000","0.5733","0.1516"
"","7.0200","0.5748","0.1530"
"","7.0400","0.5764","0.1513"
"","7.0600","0.5780","0.1538"
"","7.0800","0.5796","0.1510"
"","7.1000","0.5812","0.1540"
"","7.1200","0.5829","0.1505"
"","7.1400","0.5846","0.1534"
"","7.1600","0.5863","0.1529"
"","7.1800","0.5881","0.1510"
"","7.2000","0.5900","0.1559"
"","7.2200","0.5918","0.1489"
"","7.2400","0.5936","0.1567"
"","7.2600","0.5954","0.1524"
"","7.2800","0.5970","0.1501"
"","7.3000","0.5986","0.1558"
"","7.3200","0.6001","0.1504"
"","7.3400","0.6016","0.1528"
"","7.3600","0.6032","0.1538"
"","7.3800","0.6048","0.1534"
"","7.4000","0.6064","0.1516"
"","7.4200","0.6080","0.1546"
"","7.4400","0.6096","0.1519"
"","7.4600","0.6112","0.1561"
"","7.4800","0.6128","0.1528"
"","7.5000","0.6144","0.1544"
"","7.5200","0.6160","0.1519"
"","7.5400","0.6177","0.1565"
"","7.5600","0.6194","0.1545"
"","7.5800","0.6212","0.1519"
"","7.6000","0.6230","0.1560"
"","7.6200","0.6248","0.1509"
"","7.6400","0.6266","0.1563"
"","7.6600","0.6284","0.1548"
"","7.6800","0.6302","0.1546"
"","7.7000","0.6319","0.1530"
"","7.7200","0.6336","0.1517"
"","7.7400","0.6353","0.1542"
"","7.7600","0.6368","0.1553"
"","7.7800","0.6383","0.1562"
"","7.8000","0.6398","0.1580"
"","7.8200","0.6413","0.1524"
"","7.8400","0.6429","0.1575"
"","7.8600","0.6444","0.1560"
"","7.8800","0.6460","0.1537"
"","7.9000","0.6477","0.1589"
"","7.9200","0.6492","0.1557"
"","7.9400","0.6509","0.1531"
"","7.9600","0.6526","0.1569"
"","7.9800","0.6544","0.1539"
"","8.0000","0.6562","0.1569"
"","8.0200","0.6580","0.1569"
"","8.0400","0.6599","0.1604"
"","8.0600","0.6617","0.1564"
"","8.0800","0.6635","0.1586"
"","8.1000","0.6653","0.1535"
"","8.1200","0.6669","0.1560"
"","8.1400","0.6685","0.1604"
"","8.1600","0.6701","0.1560"
"","8.1800","0.6716","0.1574"
"","8.2000","0.6732","0.1551"
"","8.2200","0.6748","0.1563"
"","8.2400","0.6764","0.1581"
"","8.2600","0.6780","0.1583"
"","8.2800","0.6795","0.1573"
"","8.3000","0.6810","0.1572"
"","8.3200","0.6825","0.1601"
"","8.3400","0.6840","0.1572"
"","8.3600","0.6857","0.1610"
"","8.3800","0.6874","0.1540"
"","8.4000","0.6893","0.1588"
"","8.4200","0.6911","0.1592"
"","8.4400","0.6929","0.1549"
"","8.4600","0.6948","0.1613"
"","8.4800","0.6967","0.1542"
"","8.5000","0.6985","0.1603"
"","8.5200","0.7003","0.1600"
"","8.5400","0.7020","0.1611"
"","8.5600","0.7037","0.1578"
"","8.5800","0.7052","0.1586"
"","8.6000","0.7068","0.1593"
"","8.6200","0.7083","0.1593"
"","8.6400","0.7099","0.1596"
"","8.6600","0.7115","0.1618"
"","8.6800","0.7131","0.1575"
"","8.7000","0.7147","0.1622"
"","8.7200","0.7163","0.1591"
"","8.7400","0.7179","0.1594"
"","8.7600","0.7194","0.1624"
"","8.7800","0.7210","0.1558"
"","8.8000","0.7227","0.1623"
"","8.8200","0.7245","0.1592"
"","8.8400","0.7264","0.1628"
"","8.8600","0.7282","0.1604"
"","8.8800","0.7300","0.1594"
"","8.9000","0.7318","0.1642"
"","8.9200","0.7335","0.1583"
"","8.9400","0.7351","0.1629"
"","8.9600","0.7367","0.1589"
"","8.9800","0.7383","0.1625"
"","9.0000","0.7398","0.1616"
"","9.0200","0.7414","0.1618"
"","9.0400","0.7430","0.1609"
"","9.0600","0.7446","0.1628"
"","9.0800","0.7462","0.1668"
"","9.1000","0.7479","0.1632"
"","9.1200","0.7495","0.1651"
"","9.1400","0.7511","0.1594"
"","9.1600","0.7527","0.1630"
"","9.1800","0.7544","0.1624"
"","9.2000","0.7561","0.1671"
"","9.2200","0.7578","0.1612"
"","9.2400","0.7595","0.1629"
"","9.2600","0.7612","0.1636"
"","9.2800","0.7630","0.1613"
"","9.3000","0.7648","0.1631"
"","9.3200","0.7667","0.1644"
"","9.3400","0.7685","0.1646"
"","9.3600","0.7703","0.1625"
"","9.3800","0.7721","0.1643"
"","9.4000","0.7737","0.1627"
"","9.4200","0.7753","0.1631"
"","9.4400","0.7768","0.1636"
"","9.4600","0.7783","0.1638"
"","9.4800","0.7799","0.1638"
"","9.5000","0.7814","0.1616"
"","9.5200","0.7830","0.1662"
"","9.5400","0.7846","0.1625"
"","9.5600","0.7863","0.1673"
"","9.5800","0.7879","0.1640"
"","9.6000","0.7896","0.1634"
"","9.6200","0.7913","0.1649"
"","9.6400","0.7932","0.1642"
"","9.6600","0.7950","0.1652"
"","9.6800","0.7967","0.1635"
"","9.7000","0.7985","0.1663"
"","9.7200","0.8002","0.1611"
"","9.7400","0.8018","0.1663"
"","9.7600","0.8034","0.1641"
"","9.7800","0.8050","0.1645"
"","9.8000","0.8066","0.1641"
"","9.8200","0.8082","0.1674"
"","9.8400","0.8098","0.1602"
"","9.8600","0.8114","0.1679"
"","9.8800","0.8130","0.1628"
"","9.9000","0.8146","0.1643"
"","9.9200","0.8162","0.1703"
"","9.9400","0.8177","0.1628"
"","9.9600","0.8193","0.1707"
"","9.9800","0.8210","0.1655"
"","10.0000","0.8228","0.1670"
"","10.0200","0.8246","0.1653"
"","10.0400","0.8264","0.1656"
"","10.0600","0.8282","0.1712"
"","10.0800","0.8300","0.1620"
"","10.1000","0.8318","0.1740"
"","10.1200","0.8336","0.1624"
"","10.1400","0.8354","0.1668"
"","10.1600","0.8371","0.1649"
"","10.1800","0.8387","0.1648"
"","10.2000","0.8403","0.1675"
"","10.2200","0.8418","0.1651"
"","10.2400","0.8432","0.1699"
"","10.2600","0.8447","0.1621"
"","10.2800","0.8463","0.1688"
"","10.3000","0.8479","0.1645"
"","10.3200","0.8495","0.1688"
"","10.3400","0.8511","0.1674"
"","10.3600","0.8527","0.1686"
"","10.3800","0.8543","0.1671"
"","10.4000","0.8559","0.1684"
"","10.4200","0.8577","0.1705"
"","10.4400","0.8596","0.1683"
"","10.4600","0.8615","0.1718"
"","10.4800","0.8635","0.1659"
"","10.5000","0.8654","0.1715"
"","10.5200","0.8671","0.1707"
"","10.5400","0.8688","0.1679"
"","10.5600","0.8705","0.1703"
"","10.5800","0.8721","0.1696"
"","10.6000","0.8736","0.1697"
"","10.6200","0.8751","0.1697"
"","10.6400","0.8767","0.1698"
"","10.6600","0.8782","0.1674"
"","10.6800","0.8798","0.1720"
"","10.7000","0.8814","0.1687"
"","10.7200","0.8829","0.1719"
"","10.7400","0.8845","0.1654"
"","10.7600","0.8860","0.1718"
"","10.7800","0.8875","0.1700"
"","10.8000","0.8891","0.1709"
"","10.8200","0.8908","0.1715"
"","10.8400","0.8927","0.1691"
"","10.8600","0.8945","0.1732"
"","10.8800","0.8964","0.1679"
"","10.9000","0.8983","0.1730"
"","10.9200","0.9001","0.1699"
"","10.9400","0.9019","0.1723"
"","10.9600","0.9037","0.1720"
"","10.9800","0.9054","0.1694"
"","11.0000","0.9071","0.1705"
"","11.0200","0.9088","0.1719"
"","11.0400","0.9104","0.1727"
"","11.0600","0.9119","0.1700"
"","11.0800","0.9135","0.1728"
"","11.1000","0.9151","0.1713"
"","11.1200","0.9166","0.1726"
"","11.1400","0.9182","0.1729"
"","11.1600","0.9198","0.1728"
"","11.1800","0.9214","0.1724"
"","11.2000","0.9229","0.1705"
"","11.2200","0.9245","0.1740"
"","11.2400","0.9261","0.1694"
"","11.2600","0.9278","0.1719"
"","11.2800","0.9296","0.1712"
"","11.3000","0.9314","0.1739"
"","11.3200","0.9332","0.1712"
"","11.3400","0.9351","0.1733"
"","11.3600","0.9370","0.1716"
"","11.3800","0.9388","0.1708"
"","11.4000","0.9404","0.1729"
"","11.4200","0.9420","0.1708"
"","11.4400","0.9435","0.1737"
"","11.4600","0.9451","0.1684"
"","11.4800","0.9466","0.1734"
"","11.5000","0.9482","0.1721"
"","11.5200","0.9497","0.1736"
"","11.5400","0.9513","0.1728"
"","11.5600","0.9529","0.1732"
"","11.5800","0.9545","0.1746"
"","11.6000","0.9560","0.1745"
"","11.6200","0.9576","0.1746"
"","11.6400","0.9593","0.1721"
"","11.6600","0.9610","0.1736"
"","11.6800","0.9628","0.1718"
"","11.7000","0.9645","0.1738"
"","11.7200","0.9663","0.1748"
"","11.7400","0.9681","0.1749"
"","11.7600","0.9698","0.1747"
"","11.7800","0.9716","0.1722"
"","11.8000","0.9734","0.1785"
"","11.8200","0.9752","0.1743"
"","11.8400","0.9769","0.1807"
"","11.8600","0.9786","0.1763"
"","11.8800","0.9802","0.1795"
"","11.9000","0.9817","0.1750"
"","11.9200","0.9833","0.1757"
"","11.9400","0.9848","0.1755"
"","11.9600","0.9864","0.1746"
"","11.9800","0.9880","0.1748"
"","12.0000","0.9896","0.1748"
"","12.0200","0.9912","0.1778"
"","12.0400","0.9928","0.1724"
"","12.0600","0.9946","0.1787"
"","12.0800","0.9965","0.1729"
"","12.1000","0.9983","0.1761"
"","12.1200","1.0002","0.1789"
"","12.1400","1.0019","0.1765"
"","12.1600","1.0035","0.1787"
"","12.1800","1.0051","0.1715"
"","12.2000","1.0067","0.1859"
"","12.2200","1.0082","0.1723"
"","12.2400","1.0097","0.1733"
"","12.2600","1.0113","0.1814"
"","12.2800","1.0129","0.1761"
"","12.3000","1.0145","0.1754"
"","12.3200","1.0161","0.1765"
"","12.3400","1.0178","0.1804"
"","12.3600","1.0194","0.1743"
"","12.3800","1.0211","0.1757"
"","12.4000","1.0228","0.1792"
"","12.4200","1.0244","0.1807"
"","12.4400","1.0260","0.1748"
"","12.4600","1.0277","0.1784"
"","12.4800","1.0295","0.1770"
"","12.5000","1.0313","0.1799"
"","12.5200","1.0332","0.1760"
"","12.5400","1.0351","0.1797"
"","12.5600","1.0369","0.1789"
"","12.5800","1.0387","0.1784"
"","12.6000","1.0404","0.1814"
"","12.6200","1.0421","0.1784"
"","12.6400","1.0436","0.1803"
"","12.6600","1.0451","0.1752"
"","12.6800","1.0465","0.1824"
"","12.7000","1.0480","0.1799"
"","12.7200","1.0495","0.1799"
"","12.7400","1.0511","0.1795"
"","12.7600","1.0527","0.1771"
"","12.7800","1.0543","0.1820"
"","12.8000","1.0558","0.1777"
"","12.8200","1.0574","0.1858"
"","12.8400","1.0590","0.1792"
"","12.8600","1.0608","0.1809"
"","12.8800","1.0627","0.1811"
"","12.9000","1.0646","0.1773"
"","12.9200","1.0666","0.1815"
"","12.9400","1.0685","0.1788"
"","12.9600","1.0704","0.1830"
"","12.9800","1.0721","0.1787"
"","13.0000","1.0739","0.1830"
"","13.0200","1.0755","0.1795"
"","13.0400","1.0771","0.1833"
"","13.0600","1.0787","0.1799"
"","13.0800","1.0803","0.1826"
"","13.1000","1.0819","0.1851"
"","13.1200","1.0834","0.1840"
"","13.1400","1.0850","0.1788"
"","13.1600","1.0865","0.1809"
"","13.1800","1.0880","0.1821"
"","13.2000","1.0895","0.1790"
"","13.2200","1.0910","0.1858"
"","13.2400","1.0925","0.1785"
"","13.2600","1.0940","0.1834"
"","13.2800","1.0957","0.1841"
"","13.3000","1.0975","0.1822"
"","13.3200","1.0993","0.1839"
"","13.3400","1.1012","0.1796"
"","13.3600","1.1030","0.1864"
"","13.3800","1.1048","0.1762"
"","13.4000","1.1067","0.1840"
"","13.4200","1.1085","0.1808"
"","13.4400","1.1103","0.1795"
"","13.4600","1.1120","0.1851"
"","13.4800","1.1136","0.1814"
"","13.5000","1.1152","0.1823"
"","13.5200","1.1168","0.1849"
"","13.5400","1.1184","0.1817"
"","13.5600","1.1200","0.1802"
"","13.5800","1.1215","0.1879"
"","13.6000","1.1231","0.1807"
"","13.6200","1.1247","0.1844"
"","13.6400","1.1264","0.1826"
"","13.6600","1.1280","0.1874"
"","13.6800","1.1296","0.1825"
"","13.7000","1.1313","0.1865"
"","13.7200","1.1330","0.1841"
"","13.7400","1.1348","0.1821"
"","13.7600","1.1365","0.1863"
"","13.7800","1.1383","0.1803"
"","13.8000","1.1401","0.1863"
"","13.8200","1.1418","0.1847"
"","13.8400","1.1435","0.1800"
"","13.8600","1.1451","0.1853"
"","13.8800","1.1467","0.1847"
"","13.9000","1.1483","0.1846"
"","13.9200","1.1499","0.1844"
"","13.9400","1.1515","0.1849"
"","13.9600","1.1532","0.1838"
"","13.9800","1.1548","0.1861"
"","14.0000","1.1564","0.1779"
"","14.0200","1.1581","0.1947"
"","14.0400","1.1597","0.1789"
"","14.0600","1.1612","0.1905"
"","14.0800","1.1628","0.1811"
"","14.1000","1.1645","0.1849"
"","14.1200","1.1663","0.1852"
"","14.1400","1.1681","0.1864"
"","14.1600","1.1699","0.1890"
"","14.1800","1.1717","0.1844"
"","14.2000","1.1734","0.1879"
"","14.2200","1.1750","0.1840"
"","14.2400","1.1767","0.1856"
"","14.2600","1.1783","0.1888"
"","14.2800","1.1800","0.1836"
"","14.3000","1.1816","0.1886"
"","14.3200","1.1833","0.1826"
"","14.3400","1.1849","0.1934"
"","14.3600","1.1865","0.1817"
"","14.3800","1.1881","0.1912"
"","14.4000","1.1897","0.1857"
"","14.4200","1.1913","0.1865"
"","14.4400","1.1929","0.1917"
"","14.4600","1.1944","0.1843"
"","14.4800","1.1961","0.1871"
"","14.5000","1.1978","0.1878"
"","14.5200","1.1997","0.1895"
"","14.5400","1.2016","0.1865"
"","14.5600","1.2035","0.1925"
"","14.5800","1.2054","0.1857"
"","14.6000","1.2072","0.1928"
"","14.6200","1.2089","0.1890"
"","14.6400","1.2106","0.1892"
"","14.6600","1.2121","0.1885"
"","14.6800","1.2135","0.1882"
"","14.7000","1.2150","0.1879"
"","14.7200","1.2165","0.1836"
"","14.7400","1.2180","0.1938"
"","14.7600","1.2196","0.1860"
"","14.7800","1.2212","0.1921"
"","14.8000","1.2228","0.1878"
"","14.8200","1.2244","0.1869"
"","14.8400","1.2261","0.1891"
"","14.8600","1.2277","0.1900"
"","14.8800","1.2292","0.1915"
"","14.9000","1.2309","0.1874"
"","14.9200","1.2327","0.1902"
"","14.9400","1.2346","0.1897"
"","14.9600","1.2364","0.1909"
"","14.9800","1.2383","0.1893"
"","15.0000","1.2401","0.1917"
"","15.0200","1.2419","0.1882"
"","15.0400","1.2437","0.1944"
"","15.0600","1.2454","0.1905"
"","15.0800","1.2471","0.1881"
"","15.1000","1.2487","0.1934"
"","15.1200","1.2503","0.1887"
"","15.1400","1.2518","0.1939"
"","15.1600","1.2533","0.1896"
"","15.1800","1.2548","0.1915"
"","15.2000","1.2563","0.1903"
"","15.2200","1.2579","0.1972"
"","15.2400","1.2594","0.1901"
"","15.2600","1.2610","0.1892"
"","15.2800","1.2625","0.1934"
"","15.3000","1.2642","0.1903"
"","15.3200","1.2659","0.1939"
"","15.3400","1.2677","0.1915"
"","15.3600","1.2696","0.1928"
"","15.3800","1.2716","0.1901"
"","15.4000","1.2736","0.1924"
"","15.4200","1.2755","0.1921"
"","15.4400","1.2773","0.1946"
"","15.4600","1.2791","0.1918"
