Results Table 1


Results Table 2


1,Time,Displacement,Force
"","3.5600","0.5049","0.0798"
"","3.5800","0.5065","0.0802"
"","3.6000","0.5081","0.0807"
"","3.6200","0.5098","0.0836"
"","3.6400","0.5115","0.0841"
"","3.6600","0.5131","0.0827"
"","3.6800","0.5148","0.0832"
"","3.7000","0.5166","0.0825"
"","3.7200","0.5183","0.0800"
"","3.7400","0.5201","0.0835"
"","3.7600","0.5218","0.0864"
"","3.7800","0.5235","0.0852"
"","3.8000","0.5252","0.0858"
"","3.8200","0.5268","0.0850"
"","3.8400","0.5283","0.0851"
"","3.8600","0.5299","0.0892"
"","3.8800","0.5315","0.0845"
"","3.9000","0.5330","0.0897"
"","3.9200","0.5346","0.0873"
"","3.9400","0.5362","0.0903"
"","3.9600","0.5379","0.0860"
"","3.9800","0.5396","0.0912"
"","4.0000","0.5413","0.0911"
"","4.0200","0.5429","0.0837"
"","4.0400","0.5445","0.0933"
"","4.0600","0.5462","0.0891"
"","4.0800","0.5479","0.0944"
"","4.1000","0.5496","0.0935"
"","4.1200","0.5514","0.0902"
"","4.1400","0.5532","0.0958"
"","4.1600","0.5550","0.0926"
"","4.1800","0.5568","0.0933"
"","4.2000","0.5586","0.0917"
"","4.2200","0.5603","0.0934"
"","4.2400","0.5619","0.0953"
"","4.2600","0.5634","0.0936"
"","4.2800","0.5650","0.0977"
"","4.3000","0.5666","0.0968"
"","4.3200","0.5682","0.0971"
"","4.3400","0.5697","0.0983"
"","4.3600","0.5713","0.1009"
"","4.3800","0.5729","0.0965"
"","4.4000","0.5745","0.1000"
"","4.4200","0.5762","0.0977"
"","4.4400","0.5778","0.1011"
"","4.4600","0.5794","0.0994"
"","4.4800","0.5810","0.1005"
"","4.5000","0.5828","0.0996"
"","4.5200","0.5847","0.1021"
"","4.5400","0.5867","0.1026"
"","4.5600","0.5886","0.1022"
"","4.5800","0.5905","0.1017"
"","4.6000","0.5923","0.1011"
"","4.6200","0.5940","0.1028"
"","4.6400","0.5957","0.1042"
"","4.6600","0.5973","0.1073"
"","4.6800","0.5988","0.1055"
"","4.7000","0.6002","0.1080"
"","4.7200","0.6016","0.1056"
"","4.7400","0.6030","0.1068"
"","4.7600","0.6045","0.1068"
"","4.7800","0.6061","0.1043"
"","4.8000","0.6077","0.1053"
"","4.8200","0.6093","0.1067"
"","4.8400","0.6110","0.1090"
"","4.8600","0.6126","0.1089"
"","4.8800","0.6141","0.1106"
"","4.9000","0.6158","0.1087"
"","4.9200","0.6176","0.1096"
"","4.9400","0.6194","0.1113"
"","4.9600","0.6212","0.1097"
"","4.9800","0.6230","0.1136"
"","5.0000","0.6248","0.1097"
"","5.0200","0.6267","0.1158"
"","5.0400","0.6286","0.1125"
"","5.0600","0.6304","0.1164"
"","5.0800","0.6322","0.1139"
"","5.1000","0.6339","0.1155"
"","5.1200","0.6355","0.1157"
"","5.1400","0.6371","0.1150"
"","5.1600","0.6387","0.1164"
"","5.1800","0.6402","0.1178"
"","5.2000","0.6418","0.1144"
"","5.2200","0.6433","0.1155"
"","5.2400","0.6448","0.1190"
"","5.2600","0.6462","0.1193"
"","5.2800","0.6477","0.1201"
"","5.3000","0.6493","0.1166"
"","5.3200","0.6510","0.1226"
"","5.3400","0.6528","0.1206"
"","5.3600","0.6546","0.1252"
"","5.3800","0.6564","0.1222"
"","5.4000","0.6581","0.1184"
"","5.4200","0.6599","0.1255"
"","5.4400","0.6617","0.1217"
"","5.4600","0.6634","0.1288"
"","5.4800","0.6651","0.1242"
"","5.5000","0.6667","0.1240"
"","5.5200","0.6683","0.1261"
"","5.5400","0.6700","0.1281"
"","5.5600","0.6716","0.1278"
"","5.5800","0.6733","0.1238"
"","5.6000","0.6749","0.1314"
"","5.6200","0.6765","0.1228"
"","5.6400","0.6781","0.1286"
"","5.6600","0.6797","0.1299"
"","5.6800","0.6812","0.1291"
"","5.7000","0.6828","0.1282"
"","5.7200","0.6844","0.1305"
"","5.7400","0.6860","0.1289"
"","5.7600","0.6877","0.1278"
"","5.7800","0.6895","0.1329"
"","5.8000","0.6913","0.1251"
"","5.8200","0.6930","0.1324"
"","5.8400","0.6948","0.1341"
"","5.8600","0.6966","0.1292"
"","5.8800","0.6983","0.1365"
"","5.9000","0.7000","0.1346"
"","5.9200","0.7017","0.1317"
"","5.9400","0.7034","0.1350"
"","5.9600","0.7050","0.1344"
"","5.9800","0.7066","0.1343"
"","6.0000","0.7082","0.1384"
"","6.0200","0.7098","0.1358"
"","6.0400","0.7115","0.1399"
"","6.0600","0.7131","0.1357"
"","6.0800","0.7147","0.1385"
"","6.1000","0.7163","0.1387"
"","6.1200","0.7179","0.1376"
"","6.1400","0.7197","0.1436"
"","6.1600","0.7215","0.1378"
"","6.1800","0.7233","0.1441"
"","6.2000","0.7251","0.1384"
"","6.2200","0.7268","0.1412"
"","6.2400","0.7285","0.1424"
"","6.2600","0.7301","0.1435"
"","6.2800","0.7318","0.1424"
"","6.3000","0.7333","0.1430"
"","6.3200","0.7349","0.1453"
"","6.3400","0.7365","0.1430"
"","6.3600","0.7380","0.1455"
"","6.3800","0.7395","0.1469"
"","6.4000","0.7410","0.1436"
"","6.4200","0.7426","0.1424"
"","6.4400","0.7442","0.1467"
"","6.4600","0.7459","0.1473"
"","6.4800","0.7475","0.1451"
"","6.5000","0.7491","0.1483"
"","6.5200","0.7507","0.1466"
"","6.5400","0.7525","0.1503"
"","6.5600","0.7544","0.1480"
"","6.5800","0.7563","0.1509"
"","6.6000","0.7583","0.1463"
"","6.6200","0.7601","0.1491"
"","6.6400","0.7620","0.1514"
"","6.6600","0.7638","0.1524"
"","6.6800","0.7656","0.1491"
"","6.7000","0.7673","0.1504"
"","6.7200","0.7688","0.1561"
"","6.7400","0.7702","0.1510"
"","6.7600","0.7717","0.1586"
"","6.7800","0.7731","0.1509"
"","6.8000","0.7746","0.1552"
"","6.8200","0.7761","0.1544"
"","6.8400","0.7777","0.1559"
"","6.8600","0.7793","0.1550"
"","6.8800","0.7809","0.1575"
"","6.9000","0.7824","0.1585"
"","6.9200","0.7840","0.1544"
"","6.9400","0.7857","0.1636"
"","6.9600","0.7876","0.1595"
"","6.9800","0.7895","0.1568"
"","7.0000","0.7914","0.1638"
"","7.0200","0.7933","0.1588"
"","7.0400","0.7952","0.1584"
"","7.0600","0.7970","0.1616"
"","7.0800","0.7988","0.1582"
"","7.1000","0.8005","0.1591"
"","7.1200","0.8021","0.1653"
"","7.1400","0.8036","0.1627"
"","7.1600","0.8052","0.1624"
"","7.1800","0.8067","0.1634"
"","7.2000","0.8082","0.1675"
"","7.2200","0.8098","0.1603"
"","7.2400","0.8113","0.1708"
"","7.2600","0.8128","0.1647"
"","7.2800","0.8143","0.1635"
"","7.3000","0.8159","0.1696"
"","7.3200","0.8174","0.1621"
"","7.3400","0.8189","0.1704"
"","7.3600","0.8206","0.1660"
"","7.3800","0.8224","0.1685"
"","7.4000","0.8242","0.1705"
"","7.4200","0.8261","0.1676"
"","7.4400","0.8280","0.1700"
"","7.4600","0.8298","0.1661"
"","7.4800","0.8317","0.1696"
"","7.5000","0.8336","0.1711"
"","7.5200","0.8354","0.1689"
"","7.5400","0.8371","0.1714"
"","7.5600","0.8388","0.1729"
"","7.5800","0.8404","0.1688"
"","7.6000","0.8420","0.1740"
"","7.6200","0.8435","0.1723"
"","7.6400","0.8450","0.1737"
"","7.6600","0.8466","0.1777"
"","7.6800","0.8482","0.1738"
"","7.7000","0.8498","0.1791"
"","7.7200","0.8513","0.1712"
"","7.7400","0.8528","0.1781"
"","7.7600","0.8544","0.1726"
"","7.7800","0.8560","0.1794"
"","7.8000","0.8578","0.1804"
"","7.8200","0.8596","0.1762"
"","7.8400","0.8614","0.1792"
"","7.8600","0.8632","0.1786"
"","7.8800","0.8649","0.1773"
"","7.9000","0.8666","0.1796"
"","7.9200","0.8683","0.1813"
"","7.9400","0.8699","0.1802"
"","7.9600","0.8715","0.1800"
"","7.9800","0.8731","0.1795"
"","8.0000","0.8748","0.1823"
"","8.0200","0.8764","0.1799"
"","8.0400","0.8781","0.1848"
"","8.0600","0.8797","0.1829"
"","8.0800","0.8814","0.1839"
"","8.1000","0.8831","0.1867"
"","8.1200","0.8847","0.1815"
"","8.1400","0.8863","0.1863"
"","8.1600","0.8879","0.1833"
"","8.1800","0.8895","0.1819"
"","8.2000","0.8912","0.1874"
"","8.2200","0.8930","0.1873"
"","8.2400","0.8948","0.1896"
"","8.2600","0.8965","0.1868"
"","8.2800","0.8983","0.1920"
"","8.3000","0.9000","0.1867"
"","8.3200","0.9018","0.1896"
"","8.3400","0.9035","0.1918"
"","8.3600","0.9051","0.1916"
"","8.3800","0.9067","0.1912"
"","8.4000","0.9083","0.1907"
"","8.4200","0.9098","0.1897"
"","8.4400","0.9114","0.1927"
"","8.4600","0.9130","0.1918"
"","8.4800","0.9146","0.1941"
"","8.5000","0.9162","0.1953"
"","8.5200","0.9179","0.1933"
"","8.5400","0.9194","0.1964"
"","8.5600","0.9211","0.1938"
"","8.5800","0.9229","0.1962"
"","8.6000","0.9247","0.1956"
"","8.6200","0.9266","0.1958"
"","8.6400","0.9285","0.1973"
"","8.6600","0.9303","0.1937"
"","8.6800","0.9321","0.1981"
"","8.7000","0.9339","0.1967"
"","8.7200","0.9354","0.2002"
"","8.7400","0.9369","0.1973"
"","8.7600","0.9384","0.2001"
"","8.7800","0.9399","0.2021"
"","8.8000","0.9414","0.1973"
"","8.8200","0.9429","0.2039"
"","8.8400","0.9445","0.1997"
"","8.8600","0.9461","0.2004"
"","8.8800","0.9478","0.2019"
"","8.9000","0.9494","0.2043"
"","8.9200","0.9511","0.2019"
"","8.9400","0.9526","0.2042"
"","8.9600","0.9542","0.2031"
"","8.9800","0.9559","0.2040"
"","9.0000","0.9577","0.2056"
"","9.0200","0.9595","0.2082"
"","9.0400","0.9614","0.2062"
"","9.0600","0.9632","0.2060"
"","9.0800","0.9650","0.2068"
"","9.1000","0.9669","0.2072"
"","9.1200","0.9687","0.2109"
"","9.1400","0.9705","0.2091"
"","9.1600","0.9722","0.2107"
"","9.1800","0.9739","0.2107"
"","9.2000","0.9755","0.2117"
"","9.2200","0.9770","0.2096"
"","9.2400","0.9784","0.2098"
"","9.2600","0.9799","0.2128"
"","9.2800","0.9814","0.2103"
"","9.3000","0.9829","0.2143"
"","9.3200","0.9845","0.2093"
"","9.3400","0.9861","0.2166"
"","9.3600","0.9876","0.2136"
"","9.3800","0.9892","0.2134"
"","9.4000","0.9909","0.2178"
"","9.4200","0.9927","0.2116"
"","9.4400","0.9946","0.2180"
"","9.4600","0.9965","0.2131"
"","9.4800","0.9984","0.2190"
"","9.5000","1.0003","0.2144"
"","9.5200","1.0021","0.2190"
"","9.5400","1.0038","0.2172"
"","9.5600","1.0055","0.2168"
"","9.5800","1.0071","0.2193"
"","9.6000","1.0086","0.2185"
"","9.6200","1.0102","0.2214"
"","9.6400","1.0117","0.2219"
"","9.6600","1.0133","0.2206"
"","9.6800","1.0149","0.2213"
"","9.7000","1.0165","0.2213"
"","9.7200","1.0181","0.2203"
"","9.7400","1.0196","0.2232"
"","9.7600","1.0210","0.2232"
"","9.7800","1.0226","0.2240"
"","9.8000","1.0242","0.2244"
"","9.8200","1.0259","0.2228"
"","9.8400","1.0277","0.2235"
"","9.8600","1.0294","0.2218"
"","9.8800","1.0312","0.2299"
"","9.9000","1.0330","0.2271"
"","9.9200","1.0348","0.2274"
"","9.9400","1.0366","0.2229"
"","9.9600","1.0384","0.2291"
"","9.9800","1.0402","0.2265"
"","10.0000","1.0420","0.2296"
"","10.0200","1.0436","0.2289"
"","10.0400","1.0453","0.2233"
"","10.0600","1.0469","0.2328"
"","10.0800","1.0485","0.2277"
"","10.1000","1.0501","0.2339"
"","10.1200","1.0516","0.2288"
"","10.1400","1.0532","0.2330"
"","10.1600","1.0548","0.2315"
"","10.1800","1.0564","0.2300"
"","10.2000","1.0580","0.2332"
"","10.2200","1.0596","0.2291"
"","10.2400","1.0612","0.2388"
"","10.2600","1.0628","0.2313"
"","10.2800","1.0646","0.2336"
"","10.3000","1.0663","0.2353"
"","10.3200","1.0681","0.2323"
"","10.3400","1.0699","0.2356"
"","10.3600","1.0716","0.2368"
"","10.3800","1.0733","0.2376"
"","10.4000","1.0750","0.2350"
"","10.4200","1.0766","0.2396"
"","10.4400","1.0783","0.2386"
"","10.4600","1.0799","0.2404"
"","10.4800","1.0815","0.2370"
"","10.5000","1.0831","0.2393"
"","10.5200","1.0847","0.2395"
"","10.5400","1.0863","0.2403"
"","10.5600","1.0879","0.2375"
"","10.5800","1.0895","0.2406"
"","10.6000","1.0911","0.2429"
"","10.6200","1.0928","0.2426"
"","10.6400","1.0945","0.2454"
"","10.6600","1.0963","0.2411"
"","10.6800","1.0982","0.2442"
"","10.7000","1.1000","0.2411"
"","10.7200","1.1018","0.2497"
"","10.7400","1.1035","0.2423"
"","10.7600","1.1052","0.2479"
"","10.7800","1.1068","0.2487"
"","10.8000","1.1084","0.2464"
"","10.8200","1.1100","0.2509"
"","10.8400","1.1115","0.2432"
"","10.8600","1.1131","0.2520"
"","10.8800","1.1146","0.2458"
"","10.9000","1.1161","0.2514"
"","10.9200","1.1177","0.2512"
"","10.9400","1.1194","0.2453"
"","10.9600","1.1210","0.2546"
"","10.9800","1.1226","0.2484"
"","11.0000","1.1242","0.2546"
"","11.0200","1.1259","0.2512"
"","11.0400","1.1276","0.2539"
"","11.0600","1.1294","0.2500"
"","11.0800","1.1313","0.2522"
"","11.1000","1.1332","0.2554"
"","11.1200","1.1351","0.2540"
"","11.1400","1.1369","0.2529"
"","11.1600","1.1387","0.2565"
"","11.1800","1.1405","0.2570"
"","11.2000","1.1421","0.2560"
"","11.2200","1.1436","0.2572"
"","11.2400","1.1451","0.2556"
"","11.2600","1.1465","0.2585"
"","11.2800","1.1480","0.2561"
"","11.3000","1.1495","0.2585"
"","11.3200","1.1511","0.2567"
"","11.3400","1.1527","0.2590"
"","11.3600","1.1543","0.2604"
"","11.3800","1.1558","0.2617"
"","11.4000","1.1574","0.2632"
"","11.4200","1.1590","0.2569"
"","11.4400","1.1606","0.2615"
"","11.4600","1.1624","0.2636"
"","11.4800","1.1643","0.2594"
"","11.5000","1.1662","0.2656"
"","11.5200","1.1681","0.2613"
"","11.5400","1.1700","0.2637"
"","11.5600","1.1719","0.2603"
"","11.5800","1.1737","0.2643"
"","11.6000","1.1754","0.2624"
"","11.6200","1.1771","0.2656"
"","11.6400","1.1788","0.2666"
"","11.6600","1.1804","0.2650"
"","11.6800","1.1820","0.2657"
"","11.7000","1.1836","0.2672"
"","11.7200","1.1852","0.2665"
"","11.7400","1.1867","0.2694"
"","11.7600","1.1881","0.2667"
"","11.7800","1.1896","0.2681"
"","11.8000","1.1911","0.2703"
"","11.8200","1.1926","0.2683"
"","11.8400","1.1942","0.2721"
"","11.8600","1.1958","0.2704"
"","11.8800","1.1976","0.2714"
"","11.9000","1.1994","0.2720"
"","11.9200","1.2012","0.2718"
"","11.9400","1.2031","0.2726"
"","11.9600","1.2049","0.2697"
"","11.9800","1.2067","0.2714"
"","12.0000","1.2085","0.2719"
"","12.0200","1.2102","0.2747"
"","12.0400","1.2119","0.2756"
"","12.0600","1.2135","0.2780"
"","12.0800","1.2151","0.2774"
"","12.1000","1.2166","0.2707"
"","12.1200","1.2182","0.2781"
"","12.1400","1.2199","0.2763"
"","12.1600","1.2215","0.2792"
"","12.1800","1.2230","0.2788"
"","12.2000","1.2245","0.2795"
"","12.2200","1.2260","0.2760"
"","12.2400","1.2275","0.2782"
"","12.2600","1.2291","0.2802"
"","12.2800","1.2308","0.2797"
"","12.3000","1.2325","0.2800"
"","12.3200","1.2343","0.2809"
"","12.3400","1.2361","0.2800"
"","12.3600","1.2379","0.2823"
"","12.3800","1.2397","0.2824"
"","12.4000","1.2416","0.2819"
"","12.4200","1.2434","0.2846"
"","12.4400","1.2452","0.2815"
"","12.4600","1.2469","0.2829"
"","12.4800","1.2485","0.2844"
"","12.5000","1.2502","0.2847"
"","12.5200","1.2518","0.2850"
"","12.5400","1.2533","0.2851"
"","12.5600","1.2549","0.2887"
"","12.5800","1.2565","0.2871"
"","12.6000","1.2582","0.2867"
"","12.6200","1.2598","0.2850"
"","12.6400","1.2615","0.2913"
"","12.6600","1.2631","0.2893"
"","12.6800","1.2647","0.2897"
"","12.7000","1.2665","0.2933"
"","12.7200","1.2682","0.2881"
"","12.7400","1.2699","0.2936"
"","12.7600","1.2716","0.2883"
"","12.7800","1.2733","0.2961"
"","12.8000","1.2750","0.2897"
"","12.8200","1.2767","0.2934"
"","12.8400","1.2783","0.2918"
"","12.8600","1.2799","0.2937"
"","12.8800","1.2815","0.2969"
"","12.9000","1.2831","0.2943"
"","12.9200","1.2847","0.2955"
"","12.9400","1.2863","0.2961"
"","12.9600","1.2879","0.2956"
"","12.9800","1.2896","0.2972"
"","13.0000","1.2912","0.2962"
"","13.0200","1.2928","0.2941"
"","13.0400","1.2944","0.2960"
"","13.0600","1.2961","0.2966"
"","13.0800","1.2979","0.2998"
"","13.1000","1.2996","0.2989"
"","13.1200","1.3014","0.2998"
"","13.1400","1.3033","0.2998"
"","13.1600","1.3051","0.2982"
"","13.1800","1.3069","0.3024"
"","13.2000","1.3087","0.3018"
"","13.2200","1.3104","0.3011"
"","13.2400","1.3120","0.2996"
"","13.2600","1.3136","0.3050"
"","13.2800","1.3151","0.3012"
"","13.3000","1.3167","0.3041"
"","13.3200","1.3182","0.3046"
"","13.3400","1.3198","0.3020"
"","13.3600","1.3213","0.3094"
"","13.3800","1.3229","0.2995"
"","13.4000","1.3245","0.3065"
"","13.4200","1.3261","0.3044"
"","13.4400","1.3277","0.3066"
"","13.4600","1.3292","0.3035"
"","13.4800","1.3308","0.3074"
"","13.5000","1.3326","0.3100"
"","13.5200","1.3345","0.3052"
"","13.5400","1.3365","0.3109"
"","13.5600","1.3384","0.3054"
"","13.5800","1.3404","0.3087"
"","13.6000","1.3422","0.3099"
"","13.6200","1.3439","0.3078"
"","13.6400","1.3456","0.3131"
"","13.6600","1.3472","0.3100"
"","13.6800","1.3487","0.3132"
"","13.7000","1.3502","0.3132"
"","13.7200","1.3517","0.3124"
"","13.7400","1.3532","0.3114"
"","13.7600","1.3547","0.3160"
"","13.7800","1.3562","0.3138"
"","13.8000","1.3578","0.3139"
"","13.8200","1.3594","0.3149"
"","13.8400","1.3610","0.3174"
"","13.8600","1.3626","0.3127"
"","13.8800","1.3642","0.3160"
"","13.9000","1.3658","0.3198"
"","13.9200","1.3675","0.3157"
"","13.9400","1.3694","0.3172"
"","13.9600","1.3712","0.3149"
"","13.9800","1.3730","0.3202"
"","14.0000","1.3749","0.3141"
"","14.0200","1.3768","0.3228"
"","14.0400","1.3787","0.3168"
"","14.0600","1.3806","0.3226"
"","14.0800","1.3823","0.3223"
"","14.1000","1.3839","0.3216"
"","14.1200","1.3855","0.3218"
"","14.1400","1.3870","0.3174"
"","14.1600","1.3886","0.3276"
"","14.1800","1.3901","0.3204"
"","14.2000","1.3917","0.3270"
"","14.2200","1.3932","0.3220"
"","14.2400","1.3947","0.3211"
"","14.2600","1.3962","0.3278"
"","14.2800","1.3977","0.3207"
"","14.3000","1.3993","0.3274"
"","14.3200","1.4009","0.3240"
"","14.3400","1.4026","0.3281"
"","14.3600","1.4044","0.3237"
"","14.3800","1.4063","0.3272"
"","14.4000","1.4082","0.3294"
"","14.4200","1.4100","0.3264"
"","14.4400","1.4118","0.3275"
"","14.4600","1.4135","0.3275"
"","14.4800","1.4152","0.3287"
"","14.5000","1.4167","0.3286"
"","14.5200","1.4183","0.3307"
"","14.5400","1.4199","0.3271"
"","14.5600","1.4215","0.3333"
"","14.5800","1.4232","0.3302"
"","14.6000","1.4248","0.3342"
"","14.6200","1.4265","0.3311"
"","14.6400","1.4281","0.3323"
"","14.6600","1.4298","0.3302"
"","14.6800","1.4314","0.3330"
"","14.7000","1.4330","0.3372"
"","14.7200","1.4346","0.3331"
"","14.7400","1.4362","0.3392"
"","14.7600","1.4380","0.3345"
"","14.7800","1.4397","0.3318"
"","14.8000","1.4414","0.3381"
"","14.8200","1.4432","0.3353"
"","14.8400","1.4449","0.3395"
"","14.8600","1.4467","0.3363"
"","14.8800","1.4485","0.3418"
"","14.9000","1.4501","0.3365"
"","14.9200","1.4517","0.3406"
"","14.9400","1.4533","0.3411"
"","14.9600","1.4549","0.3394"
"","14.9800","1.4565","0.3413"
"","15.0000","1.4581","0.3409"
"","15.0200","1.4597","0.3433"
"","15.0400","1.4613","0.3423"
"","15.0600","1.4630","0.3434"
"","15.0800","1.4647","0.3427"
"","15.1000","1.4663","0.3456"
"","15.1200","1.4680","0.3417"
"","15.1400","1.4697","0.3470"
"","15.1600","1.4715","0.3425"
"","15.1800","1.4734","0.3446"
"","15.2000","1.4753","0.3454"
"","15.2200","1.4771","0.3453"
"","15.2400","1.4788","0.3474"
"","15.2600","1.4803","0.3451"
"","15.2800","1.4818","0.3475"
"","15.3000","1.4833","0.3493"
"","15.3200","1.4848","0.3492"
"","15.3400","1.4863","0.3472"
"","15.3600","1.4879","0.3500"
"","15.3800","1.4894","0.3498"
"","15.4000","1.4910","0.3470"
"","15.4200","1.4926","0.3555"
"","15.4400","1.4942","0.3475"
