Results Table 1


Results Table 2


1,Time,Displacement,Force
"","5.6000","3.7296","0.1297"
"","5.6200","3.7313","0.1280"
"","5.6400","3.7329","0.1295"
"","5.6600","3.7345","0.1307"
"","5.6800","3.7360","0.1308"
"","5.7000","3.7376","0.1315"
"","5.7200","3.7392","0.1332"
"","5.7400","3.7408","0.1304"
"","5.7600","3.7424","0.1315"
"","5.7800","3.7440","0.1317"
"","5.8000","3.7457","0.1328"
"","5.8200","3.7475","0.1342"
"","5.8400","3.7492","0.1344"
"","5.8600","3.7510","0.1355"
"","5.8800","3.7528","0.1340"
"","5.9000","3.7546","0.1387"
"","5.9200","3.7564","0.1348"
"","5.9400","3.7581","0.1378"
"","5.9600","3.7598","0.1333"
"","5.9800","3.7614","0.1374"
"","6.0000","3.7630","0.1360"
"","6.0200","3.7646","0.1378"
"","6.0400","3.7663","0.1379"
"","6.0600","3.7679","0.1397"
"","6.0800","3.7695","0.1379"
"","6.1000","3.7711","0.1393"
"","6.1200","3.7727","0.1389"
"","6.1400","3.7743","0.1399"
"","6.1600","3.7760","0.1420"
"","6.1800","3.7777","0.1414"
"","6.2000","3.7795","0.1448"
"","6.2200","3.7814","0.1445"
"","6.2400","3.7832","0.1438"
"","6.2600","3.7849","0.1437"
"","6.2800","3.7865","0.1440"
"","6.3000","3.7881","0.1434"
"","6.3200","3.7897","0.1455"
"","6.3400","3.7912","0.1450"
"","6.3600","3.7928","0.1463"
"","6.3800","3.7943","0.1478"
"","6.4000","3.7959","0.1482"
"","6.4200","3.7974","0.1478"
"","6.4400","3.7990","0.1503"
"","6.4600","3.8007","0.1504"
"","6.4800","3.8023","0.1496"
"","6.5000","3.8040","0.1498"
"","6.5200","3.8056","0.1499"
"","6.5400","3.8072","0.1515"
"","6.5600","3.8089","0.1529"
"","6.5800","3.8107","0.1522"
"","6.6000","3.8126","0.1525"
"","6.6200","3.8144","0.1510"
"","6.6400","3.8163","0.1536"
"","6.6600","3.8181","0.1532"
"","6.6800","3.8200","0.1547"
"","6.7000","3.8217","0.1545"
"","6.7200","3.8234","0.1587"
"","6.7400","3.8251","0.1537"
"","6.7600","3.8266","0.1572"
"","6.7800","3.8281","0.1556"
"","6.8000","3.8296","0.1552"
"","6.8200","3.8311","0.1613"
"","6.8400","3.8326","0.1560"
"","6.8600","3.8342","0.1568"
"","6.8800","3.8358","0.1607"
"","6.9000","3.8374","0.1560"
"","6.9200","3.8389","0.1643"
"","6.9400","3.8404","0.1580"
"","6.9600","3.8420","0.1610"
"","6.9800","3.8437","0.1626"
"","7.0000","3.8456","0.1602"
"","7.0200","3.8475","0.1628"
"","7.0400","3.8494","0.1631"
"","7.0600","3.8514","0.1646"
"","7.0800","3.8533","0.1655"
"","7.1000","3.8551","0.1665"
"","7.1200","3.8568","0.1646"
"","7.1400","3.8584","0.1673"
"","7.1600","3.8600","0.1664"
"","7.1800","3.8615","0.1664"
"","7.2000","3.8631","0.1676"
"","7.2200","3.8646","0.1677"
"","7.2400","3.8662","0.1658"
"","7.2600","3.8677","0.1670"
"","7.2800","3.8692","0.1711"
"","7.3000","3.8708","0.1692"
"","7.3200","3.8723","0.1712"
"","7.3400","3.8738","0.1712"
"","7.3600","3.8753","0.1687"
"","7.3800","3.8769","0.1761"
"","7.4000","3.8787","0.1701"
"","7.4200","3.8805","0.1742"
"","7.4400","3.8823","0.1718"
"","7.4600","3.8843","0.1739"
"","7.4800","3.8861","0.1734"
"","7.5000","3.8880","0.1712"
"","7.5200","3.8899","0.1790"
"","7.5400","3.8917","0.1717"
"","7.5600","3.8934","0.1741"
"","7.5800","3.8951","0.1732"
"","7.6000","3.8967","0.1738"
"","7.6200","3.8982","0.1780"
"","7.6400","3.8998","0.1746"
"","7.6600","3.9013","0.1773"
"","7.6800","3.9029","0.1789"
"","7.7000","3.9045","0.1770"
"","7.7200","3.9061","0.1790"
"","7.7400","3.9076","0.1808"
"","7.7600","3.9091","0.1804"
"","7.7800","3.9107","0.1802"
"","7.8000","3.9123","0.1803"
"","7.8200","3.9140","0.1803"
"","7.8400","3.9158","0.1822"
"","7.8600","3.9176","0.1837"
"","7.8800","3.9195","0.1818"
"","7.9000","3.9213","0.1831"
"","7.9200","3.9231","0.1862"
"","7.9400","3.9248","0.1813"
"","7.9600","3.9264","0.1910"
"","7.9800","3.9280","0.1847"
"","8.0000","3.9296","0.1867"
"","8.0200","3.9312","0.1871"
"","8.0400","3.9329","0.1864"
"","8.0600","3.9345","0.1883"
"","8.0800","3.9361","0.1856"
"","8.1000","3.9378","0.1885"
"","8.1200","3.9394","0.1875"
"","8.1400","3.9410","0.1914"
"","8.1600","3.9426","0.1881"
"","8.1800","3.9442","0.1879"
"","8.2000","3.9458","0.1899"
"","8.2200","3.9476","0.1930"
"","8.2400","3.9493","0.1907"
"","8.2600","3.9511","0.1936"
"","8.2800","3.9528","0.1896"
"","8.3000","3.9546","0.1931"
"","8.3200","3.9563","0.1934"
"","8.3400","3.9580","0.1936"
"","8.3600","3.9597","0.1952"
"","8.3800","3.9614","0.1906"
"","8.4000","3.9631","0.1968"
"","8.4200","3.9647","0.1934"
"","8.4400","3.9662","0.1974"
"","8.4600","3.9678","0.1992"
"","8.4800","3.9693","0.1922"
"","8.5000","3.9710","0.2003"
"","8.5200","3.9726","0.1965"
"","8.5400","3.9743","0.2007"
"","8.5600","3.9759","0.1982"
"","8.5800","3.9775","0.2022"
"","8.6000","3.9792","0.1983"
"","8.6200","3.9810","0.2004"
"","8.6400","3.9828","0.2005"
"","8.6600","3.9847","0.1988"
"","8.6800","3.9865","0.2007"
"","8.7000","3.9883","0.2017"
"","8.7200","3.9901","0.2009"
"","8.7400","3.9918","0.2045"
"","8.7600","3.9933","0.2066"
"","8.7800","3.9948","0.2043"
"","8.8000","3.9963","0.2059"
"","8.8200","3.9979","0.2060"
"","8.8400","3.9994","0.2071"
"","8.8600","4.0010","0.2073"
"","8.8800","4.0026","0.2071"
"","8.9000","4.0042","0.2058"
"","8.9200","4.0058","0.2064"
"","8.9400","4.0074","0.2111"
"","8.9600","4.0090","0.2041"
"","8.9800","4.0105","0.2108"
"","9.0000","4.0122","0.2086"
"","9.0200","4.0140","0.2101"
"","9.0400","4.0158","0.2115"
"","9.0600","4.0177","0.2087"
"","9.0800","4.0195","0.2104"
"","9.1000","4.0213","0.2080"
"","9.1200","4.0231","0.2135"
"","9.1400","4.0250","0.2091"
"","9.1600","4.0268","0.2159"
"","9.1800","4.0285","0.2140"
"","9.2000","4.0302","0.2115"
"","9.2200","4.0318","0.2158"
"","9.2400","4.0334","0.2149"
"","9.2600","4.0348","0.2150"
"","9.2800","4.0362","0.2190"
"","9.3000","4.0377","0.2116"
"","9.3200","4.0392","0.2212"
"","9.3400","4.0407","0.2172"
"","9.3600","4.0423","0.2172"
"","9.3800","4.0439","0.2193"
"","9.4000","4.0455","0.2175"
"","9.4200","4.0472","0.2226"
"","9.4400","4.0490","0.2155"
"","9.4600","4.0508","0.2216"
"","9.4800","4.0527","0.2184"
"","9.5000","4.0546","0.2214"
"","9.5200","4.0566","0.2244"
"","9.5400","4.0585","0.2198"
"","9.5600","4.0603","0.2230"
"","9.5800","4.0619","0.2206"
"","9.6000","4.0636","0.2237"
"","9.6200","4.0651","0.2277"
"","9.6400","4.0667","0.2226"
"","9.6600","4.0682","0.2236"
"","9.6800","4.0698","0.2255"
"","9.7000","4.0713","0.2257"
"","9.7200","4.0729","0.2264"
"","9.7400","4.0745","0.2247"
"","9.7600","4.0760","0.2286"
"","9.7800","4.0774","0.2248"
"","9.8000","4.0788","0.2272"
"","9.8200","4.0804","0.2305"
"","9.8400","4.0821","0.2276"
"","9.8600","4.0839","0.2331"
"","9.8800","4.0857","0.2277"
"","9.9000","4.0874","0.2296"
"","9.9200","4.0892","0.2325"
"","9.9400","4.0910","0.2324"
"","9.9600","4.0928","0.2326"
"","9.9800","4.0947","0.2295"
"","10.0000","4.0965","0.2326"
"","10.0200","4.0983","0.2333"
"","10.0400","4.1000","0.2312"
"","10.0600","4.1016","0.2376"
"","10.0800","4.1033","0.2316"
"","10.1000","4.1049","0.2365"
"","10.1200","4.1064","0.2345"
"","10.1400","4.1080","0.2359"
"","10.1600","4.1096","0.2383"
"","10.1800","4.1112","0.2368"
"","10.2000","4.1128","0.2395"
"","10.2200","4.1144","0.2369"
"","10.2400","4.1160","0.2406"
"","10.2600","4.1176","0.2363"
"","10.2800","4.1193","0.2385"
"","10.3000","4.1210","0.2418"
"","10.3200","4.1227","0.2406"
"","10.3400","4.1245","0.2405"
"","10.3600","4.1262","0.2415"
"","10.3800","4.1279","0.2399"
"","10.4000","4.1296","0.2431"
"","10.4200","4.1312","0.2420"
"","10.4400","4.1329","0.2422"
"","10.4600","4.1346","0.2439"
"","10.4800","4.1362","0.2430"
"","10.5000","4.1379","0.2448"
"","10.5200","4.1395","0.2447"
"","10.5400","4.1411","0.2450"
"","10.5600","4.1427","0.2492"
"","10.5800","4.1443","0.2468"
"","10.6000","4.1459","0.2489"
"","10.6200","4.1475","0.2463"
"","10.6400","4.1491","0.2483"
"","10.6600","4.1508","0.2476"
"","10.6800","4.1526","0.2495"
"","10.7000","4.1544","0.2493"
"","10.7200","4.1562","0.2493"
"","10.7400","4.1580","0.2480"
"","10.7600","4.1598","0.2513"
"","10.7800","4.1615","0.2510"
"","10.8000","4.1631","0.2521"
"","10.8200","4.1647","0.2512"
"","10.8400","4.1663","0.2489"
"","10.8600","4.1679","0.2526"
"","10.8800","4.1694","0.2482"
"","10.9000","4.1710","0.2523"
"","10.9200","4.1725","0.2491"
"","10.9400","4.1742","0.2545"
"","10.9600","4.1758","0.2561"
"","10.9800","4.1774","0.2546"
"","11.0000","4.1790","0.2567"
"","11.0200","4.1806","0.2562"
"","11.0400","4.1822","0.2603"
"","11.0600","4.1839","0.2579"
"","11.0800","4.1857","0.2587"
"","11.1000","4.1876","0.2581"
"","11.1200","4.1895","0.2601"
"","11.1400","4.1913","0.2620"
"","11.1600","4.1931","0.2585"
"","11.1800","4.1949","0.2595"
"","11.2000","4.1967","0.2596"
"","11.2200","4.1984","0.2632"
"","11.2400","4.2000","0.2592"
"","11.2600","4.2015","0.2629"
"","11.2800","4.2030","0.2593"
"","11.3000","4.2044","0.2641"
"","11.3200","4.2059","0.2650"
"","11.3400","4.2075","0.2652"
"","11.3600","4.2091","0.2636"
"","11.3800","4.2107","0.2647"
"","11.4000","4.2122","0.2639"
"","11.4200","4.2138","0.2652"
"","11.4400","4.2153","0.2669"
"","11.4600","4.2169","0.2657"
"","11.4800","4.2186","0.2681"
"","11.5000","4.2205","0.2651"
"","11.5200","4.2224","0.2696"
"","11.5400","4.2243","0.2675"
"","11.5600","4.2263","0.2697"
"","11.5800","4.2282","0.2698"
"","11.6000","4.2300","0.2671"
"","11.6200","4.2318","0.2725"
"","11.6400","4.2335","0.2700"
"","11.6600","4.2352","0.2701"
"","11.6800","4.2368","0.2708"
"","11.7000","4.2384","0.2719"
"","11.7200","4.2400","0.2740"
"","11.7400","4.2415","0.2740"
"","11.7600","4.2430","0.2740"
"","11.7800","4.2445","0.2721"
"","11.8000","4.2460","0.2757"
"","11.8200","4.2475","0.2721"
"","11.8400","4.2490","0.2793"
"","11.8600","4.2505","0.2754"
"","11.8800","4.2521","0.2777"
"","11.9000","4.2538","0.2763"
"","11.9200","4.2556","0.2794"
"","11.9400","4.2574","0.2772"
"","11.9600","4.2593","0.2791"
"","11.9800","4.2611","0.2796"
"","12.0000","4.2630","0.2773"
"","12.0200","4.2648","0.2813"
"","12.0400","4.2666","0.2770"
"","12.0600","4.2683","0.2809"
"","12.0800","4.2699","0.2807"
"","12.1000","4.2715","0.2802"
"","12.1200","4.2731","0.2821"
"","12.1400","4.2747","0.2813"
"","12.1600","4.2762","0.2819"
"","12.1800","4.2778","0.2812"
"","12.2000","4.2794","0.2852"
"","12.2200","4.2808","0.2819"
"","12.2400","4.2823","0.2851"
"","12.2600","4.2837","0.2843"
"","12.2800","4.2853","0.2854"
"","12.3000","4.2870","0.2881"
"","12.3200","4.2887","0.2848"
"","12.3400","4.2905","0.2889"
"","12.3600","4.2923","0.2865"
"","12.3800","4.2942","0.2900"
"","12.4000","4.2960","0.2877"
"","12.4200","4.2979","0.2920"
"","12.4400","4.2997","0.2889"
"","12.4600","4.3015","0.2907"
"","12.4800","4.3033","0.2894"
"","12.5000","4.3049","0.2911"
"","12.5200","4.3065","0.2905"
"","12.5400","4.3081","0.2904"
"","12.5600","4.3097","0.2910"
"","12.5800","4.3113","0.2904"
"","12.6000","4.3129","0.2924"
"","12.6200","4.3145","0.2942"
"","12.6400","4.3161","0.2950"
"","12.6600","4.3178","0.2925"
"","12.6800","4.3194","0.2928"
"","12.7000","4.3210","0.2934"
"","12.7200","4.3227","0.2931"
"","12.7400","4.3245","0.2978"
"","12.7600","4.3262","0.2925"
"","12.7800","4.3279","0.2962"
"","12.8000","4.3296","0.2966"
"","12.8200","4.3313","0.2987"
"","12.8400","4.3330","0.2998"
"","12.8600","4.3346","0.2970"
"","12.8800","4.3362","0.3005"
"","12.9000","4.3379","0.2973"
"","12.9200","4.3395","0.3029"
"","12.9400","4.3411","0.3000"
"","12.9600","4.3427","0.3027"
"","12.9800","4.3443","0.2999"
"","13.0000","4.3459","0.3042"
"","13.0200","4.3476","0.3026"
"","13.0400","4.3493","0.3053"
"","13.0600","4.3508","0.3010"
"","13.0800","4.3524","0.3037"
"","13.1000","4.3541","0.3053"
"","13.1200","4.3559","0.3037"
"","13.1400","4.3577","0.3077"
"","13.1600","4.3595","0.3045"
"","13.1800","4.3613","0.3054"
"","13.2000","4.3632","0.3055"
"","13.2200","4.3649","0.3069"
"","13.2400","4.3667","0.3086"
"","13.2600","4.3683","0.3061"
"","13.2800","4.3699","0.3077"
"","13.3000","4.3714","0.3077"
"","13.3200","4.3730","0.3074"
"","13.3400","4.3746","0.3105"
"","13.3600","4.3762","0.3106"
"","13.3800","4.3777","0.3109"
"","13.4000","4.3793","0.3151"
"","13.4200","4.3809","0.3064"
"","13.4400","4.3825","0.3167"
"","13.4600","4.3841","0.3106"
"","13.4800","4.3856","0.3127"
"","13.5000","4.3872","0.3173"
"","13.5200","4.3889","0.3108"
"","13.5400","4.3908","0.3175"
"","13.5600","4.3927","0.3103"
"","13.5800","4.3947","0.3198"
"","13.6000","4.3966","0.3121"
"","13.6200","4.3985","0.3151"
"","13.6400","4.4002","0.3151"
"","13.6600","4.4019","0.3143"
"","13.6800","4.4036","0.3187"
"","13.7000","4.4051","0.3152"
"","13.7200","4.4066","0.3197"
"","13.7400","4.4081","0.3206"
"","13.7600","4.4095","0.3182"
"","13.7800","4.4110","0.3217"
"","13.8000","4.4126","0.3209"
"","13.8200","4.4142","0.3195"
"","13.8400","4.4158","0.3210"
"","13.8600","4.4173","0.3219"
"","13.8800","4.4189","0.3232"
"","13.9000","4.4205","0.3231"
"","13.9200","4.4221","0.3222"
"","13.9400","4.4238","0.3235"
"","13.9600","4.4255","0.3220"
"","13.9800","4.4274","0.3270"
"","14.0000","4.4293","0.3246"
"","14.0200","4.4312","0.3273"
"","14.0400","4.4331","0.3237"
"","14.0600","4.4350","0.3271"
"","14.0800","4.4368","0.3306"
"","14.1000","4.4386","0.3238"
"","14.1200","4.4403","0.3315"
"","14.1400","4.4419","0.3269"
"","14.1600","4.4434","0.3293"
"","14.1800","4.4450","0.3307"
"","14.2000","4.4465","0.3252"
"","14.2200","4.4481","0.3284"
"","14.2400","4.4496","0.3297"
"","14.2600","4.4511","0.3294"
"","14.2800","4.4526","0.3350"
"","14.3000","4.4541","0.3290"
"","14.3200","4.4557","0.3358"
"","14.3400","4.4573","0.3318"
"","14.3600","4.4590","0.3338"
"","14.3800","4.4607","0.3338"
"","14.4000","4.4625","0.3333"
"","14.4200","4.4643","0.3349"
"","14.4400","4.4662","0.3309"
"","14.4600","4.4680","0.3345"
"","14.4800","4.4698","0.3329"
"","14.5000","4.4715","0.3333"
"","14.5200","4.4731","0.3418"
"","14.5400","4.4747","0.3346"
"","14.5600","4.4763","0.3396"
"","14.5800","4.4779","0.3369"
"","14.6000","4.4796","0.3377"
"","14.6200","4.4812","0.3401"
"","14.6400","4.4828","0.3378"
"","14.6600","4.4845","0.3406"
"","14.6800","4.4861","0.3376"
"","14.7000","4.4877","0.3415"
"","14.7200","4.4893","0.3401"
"","14.7400","4.4910","0.3413"
"","14.7600","4.4926","0.3415"
"","14.7800","4.4943","0.3433"
"","14.8000","4.4960","0.3426"
"","14.8200","4.4977","0.3445"
"","14.8400","4.4994","0.3454"
"","14.8600","4.5012","0.3463"
"","14.8800","4.5029","0.3423"
"","14.9000","4.5047","0.3424"
"","14.9200","4.5064","0.3456"
"","14.9400","4.5081","0.3435"
"","14.9600","4.5097","0.3475"
"","14.9800","4.5113","0.3453"
"","15.0000","4.5129","0.3453"
"","15.0200","4.5145","0.3510"
"","15.0400","4.5161","0.3483"
"","15.0600","4.5177","0.3526"
"","15.0800","4.5194","0.3480"
"","15.1000","4.5210","0.3520"
"","15.1200","4.5226","0.3468"
"","15.1400","4.5243","0.3512"
"","15.1600","4.5260","0.3499"
"","15.1800","4.5278","0.3478"
"","15.2000","4.5296","0.3534"
"","15.2200","4.5315","0.3488"
"","15.2400","4.5334","0.3553"
"","15.2600","4.5351","0.3526"
"","15.2800","4.5367","0.3557"
"","15.3000","4.5383","0.3533"
"","15.3200","4.5398","0.3564"
"","15.3400","4.5413","0.3532"
"","15.3600","4.5428","0.3544"
"","15.3800","4.5443","0.3563"
"","15.4000","4.5459","0.3551"
"","15.4200","4.5474","0.3576"
"","15.4400","4.5489","0.3565"
